iso3,date,year,risk_raw,risk_calibrated,actual_target,has_label
VEN,2005-11-30,2005,0.5364916306173365,0.057838502997283485,0.0,True
VEN,2005-12-31,2005,0.5364916306173365,0.057838502997283485,0.0,True
VEN,2006-01-31,2006,0.3142967871192187,0.040542015849175404,0.0,True
VEN,2006-02-28,2006,0.3142967871192187,0.040542015849175404,0.0,True
VEN,2006-03-31,2006,0.3142967871192187,0.040542015849175404,0.0,True
VEN,2006-04-30,2006,0.23381069113302413,0.03559431496130158,0.0,True
VEN,2006-05-31,2006,0.23381069113302413,0.03559431496130158,0.0,True
VEN,2006-06-30,2006,0.23381069113302413,0.03559431496130158,0.0,True
VEN,2006-07-31,2006,0.23381069113302413,0.03559431496130158,0.0,True
VEN,2006-08-31,2006,0.23381069113302413,0.03559431496130158,0.0,True
VEN,2006-09-30,2006,0.23381069113302413,0.03559431496130158,0.0,True
VEN,2006-10-31,2006,0.23381069113302413,0.03559431496130158,0.0,True
VEN,2006-11-30,2006,0.23381069113302413,0.03559431496130158,0.0,True
VEN,2006-12-31,2006,0.23381069113302413,0.03559431496130158,0.0,True
VEN,2007-01-31,2007,0.26346247259214595,0.037345515690564754,0.0,True
VEN,2007-02-28,2007,0.26346247259214595,0.037345515690564754,0.0,True
VEN,2007-03-31,2007,0.26346247259214595,0.037345515690564754,0.0,True
VEN,2007-04-30,2007,0.26346247259214595,0.037345515690564754,0.0,True
VEN,2007-05-31,2007,0.26346247259214595,0.037345515690564754,0.0,True
VEN,2007-06-30,2007,0.26346247259214595,0.037345515690564754,0.0,True
VEN,2007-07-31,2007,0.26346247259214595,0.037345515690564754,0.0,True
VEN,2007-08-31,2007,0.26346247259214595,0.037345515690564754,0.0,True
VEN,2007-09-30,2007,0.26346247259214595,0.037345515690564754,0.0,True
VEN,2007-10-31,2007,0.26346247259214595,0.037345515690564754,0.0,True
VEN,2007-11-30,2007,0.26346247259214595,0.037345515690564754,0.0,True
VEN,2007-12-31,2007,0.26346247259214595,0.037345515690564754,0.0,True
VEN,2008-01-31,2008,0.29355978196051713,0.03920757604508275,0.0,True
VEN,2008-02-29,2008,0.29355978196051713,0.03920757604508275,0.0,True
VEN,2008-03-31,2008,0.29355978196051713,0.03920757604508275,0.0,True
VEN,2008-04-30,2008,0.29355978196051713,0.03920757604508275,0.0,True
VEN,2008-05-31,2008,0.29355978196051713,0.03920757604508275,0.0,True
VEN,2008-06-30,2008,0.29355978196051713,0.03920757604508275,0.0,True
VEN,2008-07-31,2008,0.29355978196051713,0.03920757604508275,0.0,True
VEN,2008-08-31,2008,0.29355978196051713,0.03920757604508275,0.0,True
VEN,2008-09-30,2008,0.29355978196051713,0.03920757604508275,0.0,True
VEN,2008-10-31,2008,0.29355978196051713,0.03920757604508275,0.0,True
VEN,2008-11-30,2008,0.29355978196051713,0.03920757604508275,0.0,True
VEN,2008-12-31,2008,0.29355978196051713,0.03920757604508275,0.0,True
VEN,2009-01-31,2009,0.35592009122483675,0.04335288883847258,1.0,True
VEN,2009-02-28,2009,0.35592009122483675,0.04335288883847258,1.0,True
VEN,2009-03-31,2009,0.35592009122483675,0.04335288883847258,1.0,True
VEN,2009-04-30,2009,0.35592009122483675,0.04335288883847258,1.0,True
VEN,2009-05-31,2009,0.35592009122483675,0.04335288883847258,1.0,True
VEN,2009-06-30,2009,0.35592009122483675,0.04335288883847258,1.0,True
VEN,2009-07-31,2009,0.35592009122483675,0.04335288883847258,1.0,True
VEN,2009-08-31,2009,0.35592009122483675,0.04335288883847258,1.0,True
VEN,2009-09-30,2009,0.35592009122483675,0.04335288883847258,1.0,True
VEN,2009-10-31,2009,0.35592009122483675,0.04335288883847258,1.0,True
VEN,2009-11-30,2009,0.35592009122483675,0.04335288883847258,1.0,True
VEN,2009-12-31,2009,0.35592009122483675,0.04335288883847258,1.0,True
VEN,2010-01-31,2010,0.715443220343447,0.07658299340172149,0.0,True
VEN,2010-02-28,2010,0.7154513165672779,0.07658395585741776,0.0,True
VEN,2010-03-31,2010,0.7154513165672779,0.07658395585741776,0.0,True
VEN,2010-04-30,2010,0.5977808811959073,0.06371527510963595,0.0,True
VEN,2010-05-31,2010,0.5977808811959073,0.06371527510963595,0.0,True
VEN,2010-06-30,2010,0.5977808811959073,0.06371527510963595,0.0,True
VEN,2010-07-31,2010,0.5055051282919668,0.05506457244605519,0.0,True
VEN,2010-08-31,2010,0.5055051282919668,0.05506457244605519,0.0,True
VEN,2010-09-30,2010,0.5055051282919668,0.05506457244605519,0.0,True
VEN,2010-10-31,2010,0.5055051282919668,0.05506457244605519,0.0,True
VEN,2010-11-30,2010,0.5055051282919668,0.05506457244605519,0.0,True
VEN,2010-12-31,2010,0.5055051282919668,0.05506457244605519,0.0,True
VEN,2011-01-31,2011,0.8164594135265714,0.08948832713538615,0.0,True
VEN,2011-02-28,2011,0.8164781501189255,0.08949089347225189,0.0,True
VEN,2011-03-31,2011,0.8164781501189255,0.08949089347225189,0.0,True
VEN,2011-04-30,2011,0.7244213876601943,0.0776571295089315,0.0,True
VEN,2011-05-31,2011,0.7244213876601943,0.0776571295089315,0.0,True
VEN,2011-06-30,2011,0.7244213876601943,0.0776571295089315,0.0,True
VEN,2011-07-31,2011,0.6432293282415679,0.06842765245109547,0.0,True
VEN,2011-08-31,2011,0.6432293282415679,0.06842765245109547,0.0,True
VEN,2011-09-30,2011,0.6432293282415679,0.06842765245109547,0.0,True
VEN,2011-10-31,2011,0.6432293282415679,0.06842765245109547,0.0,True
VEN,2011-11-30,2011,0.6432293282415679,0.06842765245109547,0.0,True
VEN,2011-12-31,2011,0.6432293282415679,0.06842765245109547,0.0,True
VEN,2012-01-31,2012,0.5199382358681356,0.05634069370184384,0.0,True
VEN,2012-02-29,2012,0.5199382358681356,0.05634069370184384,0.0,True
VEN,2012-03-31,2012,0.5199382358681356,0.05634069370184384,0.0,True
VEN,2012-04-30,2012,0.5199382358681356,0.05634069370184384,0.0,True
VEN,2012-05-31,2012,0.5199382358681356,0.05634069370184384,0.0,True
VEN,2012-06-30,2012,0.5199382358681356,0.05634069370184384,0.0,True
VEN,2012-07-31,2012,0.5199382358681356,0.05634069370184384,0.0,True
VEN,2012-08-31,2012,0.5199382358681356,0.05634069370184384,0.0,True
VEN,2012-09-30,2012,0.5199382358681356,0.05634069370184384,0.0,True
VEN,2012-10-31,2012,0.5199382358681356,0.05634069370184384,0.0,True
VEN,2012-11-30,2012,0.5199382358681356,0.05634069370184384,0.0,True
VEN,2012-12-31,2012,0.5199382358681356,0.05634069370184384,0.0,True
VEN,2013-01-31,2013,0.42662491112529344,0.04855858842093837,0.0,True
VEN,2013-02-28,2013,0.7332155811254917,0.07872261447481153,0.0,True
VEN,2013-03-31,2013,0.7332329779725454,0.07872473542929033,0.0,True
VEN,2013-04-30,2013,0.7332329779725454,0.07872473542929033,0.0,True
VEN,2013-05-31,2013,0.6189477444792071,0.06587114071205241,0.0,True
VEN,2013-06-30,2013,0.6189477444792071,0.06587114071205241,0.0,True
VEN,2013-07-31,2013,0.6189477444792071,0.06587114071205241,0.0,True
VEN,2013-08-31,2013,0.5272764185739917,0.05700012451190878,0.0,True
VEN,2013-09-30,2013,0.5272764185739917,0.05700012451190878,0.0,True
VEN,2013-10-31,2013,0.5272764185739917,0.05700012451190878,0.0,True
VEN,2013-11-30,2013,0.5272764185739917,0.05700012451190878,0.0,True
VEN,2013-12-31,2013,0.5272764185739917,0.05700012451190878,0.0,True
VEN,2014-01-31,2014,0.5503983563687606,0.05912564143017897,0.0,True
VEN,2014-02-28,2014,0.44953029744734696,0.05036872784331953,0.0,True
VEN,2014-03-31,2014,0.44953029744734696,0.05036872784331953,0.0,True
VEN,2014-04-30,2014,0.44953029744734696,0.05036872784331953,0.0,True
VEN,2014-05-31,2014,0.44953029744734696,0.05036872784331953,0.0,True
VEN,2014-06-30,2014,0.44953029744734696,0.05036872784331953,0.0,True
VEN,2014-07-31,2014,0.44953029744734696,0.05036872784331953,0.0,True
VEN,2014-08-31,2014,0.44953029744734696,0.05036872784331953,0.0,True
VEN,2014-09-30,2014,0.44953029744734696,0.05036872784331953,0.0,True
VEN,2014-10-31,2014,0.44953029744734696,0.05036872784331953,0.0,True
VEN,2014-11-30,2014,0.44953029744734696,0.05036872784331953,0.0,True
VEN,2014-12-31,2014,0.44953029744734696,0.05036872784331953,0.0,True
VEN,2015-01-31,2015,0.4225446832629823,0.04824268545652937,0.0,True
VEN,2015-02-28,2015,0.4225446832629823,0.04824268545652937,0.0,True
VEN,2015-03-31,2015,0.4225446832629823,0.04824268545652937,0.0,True
VEN,2015-04-30,2015,0.4225446832629823,0.04824268545652937,0.0,True
VEN,2015-05-31,2015,0.4225446832629823,0.04824268545652937,0.0,True
VEN,2015-06-30,2015,0.4225446832629823,0.04824268545652937,0.0,True
VEN,2015-07-31,2015,0.4225446832629823,0.04824268545652937,0.0,True
VEN,2015-08-31,2015,0.4225446832629823,0.04824268545652937,0.0,True
VEN,2015-09-30,2015,0.4225446832629823,0.04824268545652937,0.0,True
VEN,2015-10-31,2015,0.4225446832629823,0.04824268545652937,0.0,True
VEN,2015-11-30,2015,0.4225446832629823,0.04824268545652937,0.0,True
VEN,2015-12-31,2015,0.4225446832629823,0.04824268545652937,0.0,True
VEN,2016-01-31,2016,0.4997131973044049,0.0545601636997997,0.0,True
VEN,2016-02-29,2016,0.4997131973044049,0.0545601636997997,0.0,True
VEN,2016-03-31,2016,0.7867870508795172,0.08550653494804965,0.0,True
VEN,2016-04-30,2016,0.7868058908407383,0.0855090114071012,0.0,True
VEN,2016-05-31,2016,0.7868058908407383,0.0855090114071012,0.0,True
VEN,2016-06-30,2016,0.6856089327359648,0.07311085796879238,0.0,True
VEN,2016-07-31,2016,0.6856089327359648,0.07311085796879238,0.0,True
VEN,2016-08-31,2016,0.6856089327359648,0.07311085796879238,0.0,True
VEN,2016-09-30,2016,0.5994102301214469,0.06387886261504655,0.0,True
VEN,2016-10-31,2016,0.5994102301214469,0.06387886261504655,0.0,True
VEN,2016-11-30,2016,0.5994102301214469,0.06387886261504655,0.0,True
VEN,2016-12-31,2016,0.5994102301214469,0.06387886261504655,0.0,True
VEN,2017-01-31,2017,0.6669536293414354,0.0710140093393673,,False
VEN,2017-02-28,2017,0.6669536293414354,0.0710140093393673,,False
VEN,2017-03-31,2017,0.5720654742770261,0.06118463848523051,,False
VEN,2017-04-30,2017,0.5720654742770261,0.06118463848523051,,False
VEN,2017-05-31,2017,0.5720654742770261,0.06118463848523051,,False
VEN,2017-06-30,2017,0.5720654742770261,0.06118463848523051,,False
VEN,2017-07-31,2017,0.5720654742770261,0.06118463848523051,,False
VEN,2017-08-31,2017,0.5720654742770261,0.06118463848523051,,False
VEN,2017-09-30,2017,0.5720654742770261,0.06118463848523051,,False
VEN,2017-10-31,2017,0.5720654742770261,0.06118463848523051,,False
VEN,2017-11-30,2017,0.5720654742770261,0.06118463848523051,,False
VEN,2017-12-31,2017,0.5720654742770261,0.06118463848523051,,False
VEN,2018-01-31,2018,0.9104024577739306,0.10321693387304787,,False
VEN,2018-02-28,2018,0.8934229033636304,0.1006047111518031,,False
VEN,2018-03-31,2018,0.9287915065042026,0.1061135291917237,,False
VEN,2018-04-30,2018,0.9001267122174252,0.10162897194985504,,False
VEN,2018-05-31,2018,0.8914839014964198,0.10031016910394543,,False
VEN,2018-06-30,2018,0.8828593899543883,0.09900933787853566,,False
VNM,1991-01-31,1991,0.5031469302046145,0.05485867340309642,0.0,True
VNM,1991-02-28,1991,0.5031506075306033,0.05485899391260072,0.0,True
VNM,1991-03-31,1991,0.44605327461039707,0.050089892390369185,0.0,True
VNM,1991-04-30,1991,0.44603897610950727,0.05008874876455504,0.0,True
VNM,1991-05-31,1991,0.44895924674345516,0.05032283248635475,0.0,True
VNM,1991-06-30,1991,0.452313927247537,0.05059301628699695,0.0,True
VNM,1991-07-31,1991,0.5266527660739488,0.056943800452108985,0.0,True
VNM,1991-08-31,1991,0.5179281501016129,0.05616131678176021,0.0,True
VNM,1991-09-30,1991,0.6268143160494786,0.06668950563260999,0.0,True
VNM,1991-10-31,1991,0.6268200790268483,0.0666901086056803,0.0,True
VNM,1991-11-30,1991,0.626114577024392,0.06661633043091496,0.0,True
VNM,1991-12-31,1991,0.5145129936282156,0.055857784543791596,0.0,True
VNM,1992-01-31,1992,0.5945155210224876,0.06338860587310026,0.0,True
VNM,1992-02-29,1992,0.6178211568342854,0.0657547078821267,0.0,True
VNM,1992-03-31,1992,0.5779390843063772,0.0617542456085029,0.0,True
VNM,1992-04-30,1992,0.5340380411490895,0.05761415720952071,0.0,True
VNM,1992-05-31,1992,0.5372364277048447,0.057906766147503695,0.0,True
VNM,1992-06-30,1992,0.561367260587289,0.06015975617345485,0.0,True
VNM,1992-07-31,1992,0.5568909385631642,0.059735713144764155,0.0,True
VNM,1992-08-31,1992,0.5728137604249798,0.06125693136904019,0.0,True
VNM,1992-09-30,1992,0.49225443871401314,0.053917006386759427,0.0,True
VNM,1992-10-31,1992,0.4768294355320577,0.05260954985803741,0.0,True
VNM,1992-11-30,1992,0.47763463187518024,0.052677052989013734,0.0,True
VNM,1992-12-31,1992,0.4792479550541174,0.0528125511319419,0.0,True
VNM,1993-01-31,1993,0.37732689265229113,0.044870062211766946,0.0,True
VNM,1993-02-28,1993,0.3378278872900018,0.04210893620809284,0.0,True
VNM,1993-03-31,1993,0.34346254305254725,0.04249265026352644,0.0,True
VNM,1993-04-30,1993,0.32300062928235646,0.04111498255187587,0.0,True
VNM,1993-05-31,1993,0.31951076879752616,0.040884323001119785,0.0,True
VNM,1993-06-30,1993,0.31148801578596463,0.04035875432300232,0.0,True
VNM,1993-07-31,1993,0.2984205617327313,0.039516539323003155,0.0,True
VNM,1993-08-31,1993,0.41744793513195655,0.0478508208167935,0.0,True
VNM,1993-09-30,1993,0.4019444992459991,0.046677340033739835,0.0,True
VNM,1993-10-31,1993,0.3875489376972901,0.0456122630928163,0.0,True
VNM,1993-11-30,1993,0.3693008382894729,0.0442953881646791,0.0,True
VNM,1993-12-31,1993,0.4884914142873188,0.05359524613852024,0.0,True
VNM,1994-01-31,1994,0.5555615951479852,0.05961032413408793,0.0,True
VNM,1994-02-28,1994,0.5127951452180254,0.055705689680818155,0.0,True
VNM,1994-03-31,1994,0.5085561765327311,0.05533204562463578,0.0,True
VNM,1994-04-30,1994,0.5067101149199871,0.05517006300610672,0.0,True
VNM,1994-05-31,1994,0.5260817681502713,0.056892277658816374,0.0,True
VNM,1994-06-30,1994,0.5237491050309716,0.05668224942232757,0.0,True
VNM,1994-07-31,1994,0.5421664453434555,0.058360528836573215,0.0,True
VNM,1994-08-31,1994,0.46941794617343213,0.051992038373711934,0.0,True
VNM,1994-09-30,1994,0.4760919112327402,0.05254779166529931,0.0,True
VNM,1994-10-31,1994,0.49977196165027954,0.05456525944976276,0.0,True
VNM,1994-11-30,1994,0.4901900181573792,0.05374026164690023,0.0,True
VNM,1994-12-31,1994,0.5003103386347791,0.054611965686673224,0.0,True
VNM,1995-01-31,1995,0.4605931387174321,0.05126570677025419,0.0,True
VNM,1995-02-28,1995,0.4706740038693965,0.0520962064866523,0.0,True
VNM,1995-03-31,1995,0.40979547700194036,0.04726813257903039,0.0,True
VNM,1995-04-30,1995,0.4258571654633489,0.04849899778883284,0.0,True
VNM,1995-05-31,1995,0.43630013793082983,0.049315535644930866,0.0,True
VNM,1995-06-30,1995,0.4726510730662829,0.05226056958771629,0.0,True
VNM,1995-07-31,1995,0.4775786211634657,0.05267235472021938,0.0,True
VNM,1995-08-31,1995,0.3916139972957416,0.04591065552150468,0.0,True
VNM,1995-09-30,1995,0.3895078857711015,0.04575582686142794,0.0,True
VNM,1995-10-31,1995,0.4158678654480213,0.04772995189294872,0.0,True
VNM,1995-11-30,1995,0.39106651411016574,0.04587035994531087,0.0,True
VNM,1995-12-31,1995,0.3672941352023981,0.04415280661009715,0.0,True
VNM,1996-01-31,1996,0.36198165533852766,0.04377745144884633,0.0,True
VNM,1996-02-29,1996,0.2970523464723819,0.03942933684008133,0.0,True
VNM,1996-03-31,1996,0.28327195822379053,0.03856128108224105,0.0,True
VNM,1996-04-30,1996,0.32246777834072093,0.04107968379495602,0.0,True
VNM,1996-05-31,1996,0.31716965614896314,0.040730283852643545,0.0,True
VNM,1996-06-30,1996,0.3168077874603488,0.04070652347260308,0.0,True
VNM,1996-07-31,1996,0.3306663930921732,0.04162602534758463,0.0,True
VNM,1996-08-31,1996,0.2725234928694637,0.037896976114959485,0.0,True
VNM,1996-09-30,1996,0.3058595191891878,0.03999390228579142,0.0,True
VNM,1996-10-31,1996,0.5995954263347699,0.06389748116376787,0.0,True
VNM,1996-11-30,1996,0.5931532646322393,0.06325278677688306,0.0,True
VNM,1996-12-31,1996,0.5507637643066535,0.05915982115952667,0.0,True
VNM,1997-01-31,1997,0.5639061255185764,0.060401514019325205,0.0,True
VNM,1997-02-28,1997,0.49942527018518307,0.054535202581629354,0.0,True
VNM,1997-03-31,1997,0.6111644798097478,0.06507063701074237,0.0,True
VNM,1997-04-30,1997,0.6111043614827478,0.0650644892467398,0.0,True
VNM,1997-05-31,1997,0.6113228258943463,0.06508683223615641,0.0,True
VNM,1997-06-30,1997,0.6152459520667141,0.06548927863722082,0.0,True
VNM,1997-07-31,1997,0.6162218694832653,0.06558975008991969,0.0,True
VNM,1997-08-31,1997,0.6190894646557826,0.06588580105421984,0.0,True
VNM,1997-09-30,1997,0.561511446543208,0.06017346167386004,0.0,True
VNM,1997-10-31,1997,0.5766487419645191,0.061628688558306326,0.0,True
VNM,1997-11-30,1997,0.5148110907762209,0.05588421721987699,0.0,True
VNM,1997-12-31,1997,0.5176284699867708,0.05613461984628671,0.0,True
