iso3,date,year,actual_target,risk_raw,risk_calibrated
AGO,2008-10-31,2008,0,0.14320839007327044,0.009305826917765818
AGO,2008-11-30,2008,0,0.15629980578130068,0.009135570385325113
AGO,2008-12-31,2008,0,0.5144646539592669,0.0055065985591485
AGO,2009-01-31,2009,0,0.28942515000485697,0.024575075530909124
AGO,2009-02-28,2009,0,0.35513652528364037,0.025170350198276615
AGO,2009-03-31,2009,0,0.22654323099733142,0.02401829423477491
AGO,2009-04-30,2009,0,0.45950602793414996,0.02614480705367879
AGO,2009-05-31,2009,0,0.4477674460213043,0.026033401720648296
AGO,2009-06-30,2009,0,0.448473270005903,0.02604008728783959
AGO,2009-07-31,2009,0,0.4408949464678972,0.025968392645914166
AGO,2009-08-31,2009,0,0.43964573042425625,0.02595659291212572
AGO,2009-09-30,2009,0,0.4422875126191036,0.025981552577580606
AGO,2009-10-31,2009,0,0.44867489700875257,0.026041997406328773
AGO,2009-11-30,2009,0,0.41205664619505833,0.025697320880041077
AGO,2009-12-31,2009,0,0.4207981727628985,0.025779196448575868
AGO,2010-01-31,2010,0,0.45278531651476683,0.027890855760769415
AGO,2010-02-28,2010,0,0.44131643969554835,0.027466214226482485
AGO,2010-03-31,2010,0,0.45823804362122117,0.028094976134629388
AGO,2010-04-30,2010,0,0.4388479882789468,0.027375643432768756
AGO,2010-05-31,2010,0,0.35507731581395546,0.024468488401928078
AGO,2010-06-30,2010,0,0.368659477178974,0.024918514654325336
AGO,2010-07-31,2010,0,0.3771204956964688,0.025202925469329285
AGO,2010-08-31,2010,0,0.25151393204691785,0.021288302173157476
AGO,2010-09-30,2010,0,0.24102024387813167,0.0209895698953774
AGO,2010-10-31,2010,0,0.16810389339200155,0.0190242112415784
AGO,2010-11-30,2010,0,0.13420522855163272,0.018173086659898682
AGO,2010-12-31,2010,0,0.13445996738286647,0.018179341108298542
AGO,2011-01-31,2011,0,0.43261883543182483,0.022050377092464872
AGO,2011-02-28,2011,0,0.4248495161785081,0.021969462648582856
AGO,2011-03-31,2011,0,0.42752806540859944,0.021997325862331763
AGO,2011-04-30,2011,0,0.4319267256461954,0.022043157234708975
AGO,2011-05-31,2011,0,0.4346375088075083,0.022071448422915172
AGO,2011-06-30,2011,0,0.43699409609315476,0.022096071868225348
AGO,2011-07-31,2011,0,0.33968559797995623,0.021101328766710236
AGO,2011-08-31,2011,0,0.5865715329973089,0.023715113547482645
AGO,2011-09-30,2011,0,0.5916674786821647,0.02377226500273142
AGO,2011-10-31,2011,0,0.5937931616969336,0.02379614441229424
AGO,2011-11-30,2011,0,0.5885871894456153,0.02373770325858092
AGO,2011-12-31,2011,0,0.5921964026380463,0.023778204620858646
AGO,2012-01-31,2012,0,0.5642978057869275,0.012005698450852103
AGO,2012-02-29,2012,0,0.6760877512310347,0.013370169587437102
AGO,2012-03-31,2012,0,0.6326911316944288,0.012823204428577404
AGO,2012-04-30,2012,0,0.6435911652166872,0.012958474055282599
AGO,2012-05-31,2012,0,0.6569913403085137,0.013126701453364741
AGO,2012-06-30,2012,0,0.659718604610786,0.013161202857902227
AGO,2012-07-31,2012,0,0.5820663466029895,0.012212999246567656
AGO,2012-08-31,2012,0,0.8220204458262796,0.015383702021616168
AGO,2012-09-30,2012,0,0.7936177283390671,0.014969703181283519
AGO,2012-10-31,2012,0,0.6520306910551183,0.013064175126242602
AGO,2012-11-30,2012,0,0.6478091582409993,0.01301119650183199
AGO,2012-12-31,2012,0,0.6403514110407447,0.012918122230054173
AGO,2013-01-31,2013,0,0.5303041469783695,0.011015697819721287
AGO,2013-02-28,2013,0,0.7190982257104225,0.011904990836241448
AGO,2013-03-31,2013,0,0.7195387887060201,0.01190714686699747
AGO,2013-04-30,2013,0,0.7177575239642079,0.01189843207165325
AGO,2013-05-31,2013,0,0.7001171875640327,0.011812466650090033
AGO,2013-06-30,2013,0,0.6407807647882443,0.011527786051741033
AGO,2013-07-31,2013,0,0.41956326357875806,0.010524970464673477
AGO,2013-08-31,2013,0,0.4337679189539169,0.010586685843423206
AGO,2013-09-30,2013,0,0.6669142764393476,0.01165232251643306
AGO,2013-10-31,2013,0,0.629449441930026,0.011474197541515269
AGO,2013-11-30,2013,0,0.6338554979313509,0.011495005505160128
AGO,2013-12-31,2013,0,0.6375822471593858,0.01151263449689652
AGO,2014-01-31,2014,1,0.6159138921077694,0.018597890197136098
AGO,2014-02-28,2014,1,0.6169884800333387,0.018581405872185795
AGO,2014-03-31,2014,1,0.6436091058536143,0.01817758776787734
AGO,2014-04-30,2014,1,0.6215562780306839,0.01851149505545702
AGO,2014-05-31,2014,1,0.6284913521445786,0.018405845813163506
AGO,2014-06-30,2014,1,0.6157558563040634,0.018600315697669713
AGO,2014-07-31,2014,1,0.497570143076559,0.02050381593778845
AGO,2014-08-31,2014,1,0.5677032621154077,0.01935238995037312
AGO,2014-09-30,2014,1,0.5406148893928374,0.019789408257873817
AGO,2014-10-31,2014,1,0.6171618071300448,0.018578748353783044
AGO,2014-11-30,2014,1,0.6406463743811104,0.01822210111869512
AGO,2014-12-31,2014,1,0.6130162982046922,0.018642411214600352
AGO,2015-01-31,2015,0,0.6355817189872515,0.043810652974316085
AGO,2015-02-28,2015,0,0.6261495352597055,0.044370472914894085
AGO,2015-03-31,2015,0,0.6476442871917488,0.04310453084107925
AGO,2015-04-30,2015,0,0.634010619565763,0.04390343096830587
AGO,2015-05-31,2015,0,0.6184869849097235,0.04483027669553463
AGO,2015-06-30,2015,0,0.8756559475678959,0.03164057158017127
AGO,2015-07-31,2015,0,0.8912045548339734,0.030976517626080415
AGO,2015-08-31,2015,0,0.8740874706913284,0.03170831820496585
AGO,2015-09-30,2015,0,0.7326009546269441,0.038430843240874424
AGO,2015-10-31,2015,0,0.6901018351452403,0.040704644043578334
AGO,2015-11-30,2015,0,0.6722947702664217,0.041695193119377735
AGO,2015-12-31,2015,0,0.008633222224588708,0.09973435592827055
AGO,2016-01-31,2016,0,0.021303570470861913,0.09149727890423297
AGO,2016-02-29,2016,0,0.024429689870181688,0.09131516383504991
AGO,2016-03-31,2016,0,0.02210201966767417,0.09145073344982693
AGO,2016-04-30,2016,0,0.00859611714147171,0.09224093002884591
AGO,2016-05-31,2016,0,0.00790403230158834,0.09228158695235676
AGO,2016-06-30,2016,0,0.6446516995641084,0.061069184677399746
AGO,2016-07-31,2016,0,0.009361878315192987,0.09219596370031849
AGO,2016-08-31,2016,0,0.009440104998079202,0.09219137125333074
AGO,2016-09-30,2016,0,0.010207576972880638,0.09214632624213791
AGO,2016-10-31,2016,0,0.9999686081515099,0.048247067683548986
AGO,2016-11-30,2016,0,0.9999839626978744,0.04824657311674628
AGO,2016-12-31,2016,0,0.9999986392417244,0.04824610039276473
ALB,2002-01-31,2002,0,0.3794542614248128,0.02056116774058305
ALB,2002-02-28,2002,0,0.3727568652320855,0.02014018129621517
ALB,2002-03-31,2002,0,0.3636564754959836,0.019581650964884914
ALB,2002-04-30,2002,0,0.3597500301303191,0.019346578065392035
ALB,2002-05-31,2002,0,0.354768861330058,0.019050842361284546
ALB,2002-06-30,2002,0,0.33469079961110215,0.017903101625197346
ALB,2002-07-31,2002,0,0.3273040164151116,0.017498155597632428
ALB,2002-08-31,2002,0,0.327349704344813,0.017500632364652404
ALB,2002-09-30,2002,0,0.3293053311960117,0.017606971346278245
ALB,2002-10-31,2002,0,0.332231083831256,0.01776724761921246
ALB,2002-11-30,2002,0,0.332981217915768,0.01780857108446368
ALB,2002-12-31,2002,0,0.34451772365728117,0.018456106588927608
ALB,2003-01-31,2003,0,0.31341666476638336,0.024144173766572876
ALB,2003-02-28,2003,0,0.29304195140587597,0.022744995557449545
ALB,2003-03-31,2003,0,0.2871976996978318,0.022358485864868955
ALB,2003-04-30,2003,0,0.30701991273640306,0.023696085036347275
ALB,2003-05-31,2003,0,0.26027376431026195,0.020659226786335715
ALB,2003-06-30,2003,0,0.24772355934885065,0.019910975489876918
ALB,2003-07-31,2003,0,0.25283893347038316,0.020212697336811986
ALB,2003-08-31,2003,0,0.3066677172912076,0.02367165102245328
ALB,2003-09-30,2003,0,0.30784290381428797,0.023753277082659948
ALB,2003-10-31,2003,0,0.3084627516957294,0.023796441011182886
ALB,2003-11-30,2003,0,0.3218642542749725,0.02474860247267549
ALB,2003-12-31,2003,0,0.3069856452760818,0.023693706606737815
ALB,2004-01-31,2004,0,0.4108009762304496,0.03277947492032264
ALB,2004-02-29,2004,0,0.3583236237828308,0.02905469832302375
ALB,2004-03-31,2004,0,0.324968088707177,0.026904132486064773
ALB,2004-04-30,2004,0,0.3049886033126928,0.02569094109224661
ALB,2004-05-31,2004,0,0.3081757222464382,0.02588083523545772
ALB,2004-06-30,2004,0,0.38755477244949516,0.0310757280485553
ALB,2004-07-31,2004,0,0.4310750511824984,0.03433877658900802
ALB,2004-08-31,2004,0,0.3907897620243734,0.03130758812803193
ALB,2004-09-30,2004,0,0.43346835210024326,0.03452750354685108
ALB,2004-10-31,2004,0,0.4924370809249926,0.03950584851807497
ALB,2004-11-30,2004,0,0.49112989425731746,0.039388371618174066
ALB,2004-12-31,2004,0,0.4004859904292148,0.03201261273203807
ALB,2005-01-31,2005,0,0.4202165389486101,0.02029847472913047
ALB,2005-02-28,2005,0,0.4234648597256171,0.020322855166727667
ALB,2005-03-31,2005,0,0.41358443463596495,0.020248786036236713
ALB,2005-04-30,2005,0,0.4075271395444617,0.02020350799047952
ALB,2005-05-31,2005,0,0.37869333012607637,0.019989332309312706
ALB,2005-06-30,2005,0,0.4069715004338662,0.020199359578161876
ALB,2005-07-31,2005,0,0.3958962070977547,0.020116845052087738
ALB,2005-08-31,2005,0,0.38174212625697773,0.020011873006537038
ALB,2005-09-30,2005,0,0.36124021019110364,0.01986077390093977
ALB,2005-10-31,2005,0,0.3599710620998343,0.01985145710607586
ALB,2005-11-30,2005,0,0.3296242522997374,0.01962995272675063
ALB,2005-12-31,2005,0,0.37548125257956333,0.01996561132684348
ALB,2006-01-31,2006,0,0.3757865555479556,0.006825299600034818
ALB,2006-02-28,2006,0,0.3487853740858578,0.00699639486031158
ALB,2006-03-31,2006,0,0.3847600183648253,0.006769363565042276
ALB,2006-04-30,2006,0,0.29431549405982094,0.007354614582821891
ALB,2006-05-31,2006,0,0.29341290579590146,0.0073607012528400136
ALB,2006-06-30,2006,0,0.2880804766590782,0.007396763041812722
ALB,2006-07-31,2006,0,0.2887446599597231,0.007392261804970696
ALB,2006-08-31,2006,0,0.3048044363421985,0.007284246954331728
ALB,2006-09-30,2006,0,0.29285669250360635,0.007364454607590284
ALB,2006-10-31,2006,0,0.2933059071573401,0.007361423137406702
ALB,2006-11-30,2006,0,0.245318712906665,0.007692362244321516
ALB,2006-12-31,2006,0,0.24055701321238443,0.007725995284077499
ALB,2007-01-31,2007,0,0.32388241937395956,0.0072915615301156166
ALB,2007-02-28,2007,0,0.34799516637536965,0.007044765426430345
ALB,2007-03-31,2007,0,0.3434398764268991,0.007090745137144914
ALB,2007-04-30,2007,0,0.35157523886469744,0.007008837124580832
ALB,2007-05-31,2007,0,0.38378311795418235,0.0066936841198761456
ALB,2007-06-30,2007,0,0.39469651363240776,0.006590122186982127
ALB,2007-07-31,2007,0,0.34704992593886175,0.0070542819910822535
ALB,2007-08-31,2007,0,0.4010326949194208,0.006530727352574734
ALB,2007-09-30,2007,0,0.33746639018823305,0.007151491508385794
ALB,2007-10-31,2007,0,0.3606330580462817,0.006918746601235015
ALB,2007-11-30,2007,0,0.3469664952752541,0.007055122573542054
ALB,2007-12-31,2007,0,0.352447577011171,0.0070001102603264335
ALB,2008-01-31,2008,0,0.33168308171032646,0.00713148958199601
ALB,2008-02-29,2008,0,0.33376048730870045,0.0071105798222757975
ALB,2008-03-31,2008,0,0.25676553289166437,0.007927760627159663
ALB,2008-04-30,2008,0,0.2583237439996506,0.007910333139248396
ALB,2008-05-31,2008,0,0.24852035504483194,0.008020613037442385
ALB,2008-06-30,2008,0,0.25645976299904516,0.007931184914624455
ALB,2008-07-31,2008,0,0.2577617020748101,0.007916614793971835
ALB,2008-08-31,2008,0,0.42938387606329825,0.00621123347705082
ALB,2008-09-30,2008,0,0.5103611974007612,0.005538681850733271
ALB,2008-10-31,2008,0,0.7704321959220866,0.003831415067370291
ALB,2008-11-30,2008,0,0.7168192596341886,0.004134034749822297
ALB,2008-12-31,2008,0,0.5099120539993314,0.005542204791111811
ALB,2009-01-31,2009,0,0.5275236248682551,0.02679951879051893
ALB,2009-02-28,2009,0,0.520864426605949,0.026734722109865557
ALB,2009-03-31,2009,0,0.4891942175750424,0.026428637992645783
ALB,2009-04-30,2009,0,0.0021270780078744777,0.022129802283648765
ALB,2009-05-31,2009,0,0.0016195204738340097,0.02212570007947342
ALB,2009-06-30,2009,0,0.0020901789123468836,0.02212950403107586
ALB,2009-07-31,2009,0,1.0177485270881234e-05,0.022112697889436102
ALB,2009-08-31,2009,0,1.1270459729675866e-05,0.02211270671725126
ALB,2009-09-30,2009,0,1.2342560559107685e-05,0.022112715376476133
ALB,2009-10-31,2009,0,0.0029987414170226045,0.02213684901517382
ALB,2009-11-30,2009,0,0.003298268694662969,0.022139270970209117
ALB,2009-12-31,2009,0,0.005721962378392564,0.022158878303679814
ALB,2010-01-31,2010,0,0.47292733022842315,0.028652106610243287
ALB,2010-02-28,2010,0,0.47257442894754687,0.028638597022309788
ALB,2010-03-31,2010,0,0.4705276302246029,0.02856036433564237
ALB,2010-04-30,2010,0,0.4503418568970183,0.02779985400000811
ALB,2010-05-31,2010,0,0.6687010819320937,0.03717943762356197
ALB,2010-06-30,2010,0,0.6533162367488421,0.0364291144527838
ALB,2010-07-31,2010,0,0.36470713730297544,0.024786733686473005
ALB,2010-08-31,2010,0,0.36494296671971516,0.024794577743343964
ALB,2010-09-30,2010,0,0.25107159180650857,0.021275626161537015
ALB,2010-10-31,2010,0,0.2778704386411901,0.022057073424515385
ALB,2010-11-30,2010,0,0.2875295465782962,0.022345553654924792
ALB,2010-12-31,2010,0,0.29663054397600713,0.022620736846480905
ALB,2011-01-31,2011,0,0.40632206790118125,0.021777676078039872
ALB,2011-02-28,2011,0,0.39190311124822236,0.021629552106465534
ALB,2011-03-31,2011,0,0.47202561492867207,0.022465289604568194
ALB,2011-04-30,2011,0,0.44157361540733175,0.02214399903416688
ALB,2011-05-31,2011,0,0.4191132641617637,0.02190990813951778
ALB,2011-06-30,2011,0,0.4223267014388036,0.021943250991526254
ALB,2011-07-31,2011,0,0.4658794508847564,0.022400078371372447
ALB,2011-08-31,2011,0,0.46625735352494896,0.02240408260307769
ALB,2011-09-30,2011,0,0.6560231027781219,0.024505682606342442
ALB,2011-10-31,2011,0,0.6055178820191843,0.02392827819702882
ALB,2011-11-30,2011,0,0.6469850089403927,0.024401365321513897
ALB,2011-12-31,2011,0,0.6218510869953213,0.024113541726211413
ALB,2012-01-31,2012,0,0.5690714322603575,0.0120610471400242
ALB,2012-02-29,2012,0,0.5522967640757513,0.011867656079880827
ALB,2012-03-31,2012,0,0.5343489488850206,0.01166413205801352
ALB,2012-04-30,2012,0,0.5899468181474854,0.012306066507325056
ALB,2012-05-31,2012,0,0.6462319245955285,0.012991457271535334
ALB,2012-06-30,2012,0,0.5963925961972429,0.012382710673921118
ALB,2012-07-31,2012,0,0.6253195518772667,0.01273251393323747
ALB,2012-08-31,2012,0,0.58134643301537,0.012204531900835635
ALB,2012-09-30,2012,0,0.5525131577609509,0.011870131217824235
ALB,2012-10-31,2012,0,0.5659784434484894,0.012025156235810875
ALB,2012-11-30,2012,0,0.569113609826528,0.012061537297209575
ALB,2012-12-31,2012,0,0.5776042908569397,0.012160611580831576
ALB,2013-01-31,2013,0,0.4475281657414085,0.010646811728828583
ALB,2013-02-28,2013,0,0.5182078227824829,0.010961012979330869
ALB,2013-03-31,2013,0,0.5257356495192125,0.010995013007218507
ALB,2013-04-30,2013,0,0.5238180140517384,0.010986341967100193
ALB,2013-05-31,2013,0,0.5025191628614043,0.01089048769592704
ALB,2013-06-30,2013,0,0.4978454935159134,0.010869565026878004
ALB,2013-07-31,2013,0,0.5003835961545765,0.010880922442718363
ALB,2013-08-31,2013,0,0.49122065327630654,0.010839975626923843
ALB,2013-09-30,2013,0,0.4403421241920731,0.010615370043621687
ALB,2013-10-31,2013,0,0.4305443011110644,0.010572648767639074
ALB,2013-11-30,2013,0,0.43873556642641764,0.010608353311046608
ALB,2013-12-31,2013,0,0.44570830971349745,0.010638840461035689
ALB,2014-01-31,2014,0,0.5220191950657446,0.020094996268801093
ALB,2014-02-28,2014,0,0.47955833863943725,0.020810194975593985
ALB,2014-03-31,2014,0,0.4702807525169873,0.020969749721872166
ALB,2014-04-30,2014,0,0.46523895302206214,0.021056959373712953
ALB,2014-05-31,2014,0,0.49597756350410144,0.02053072663191478
ALB,2014-06-30,2014,0,0.485997635724529,0.020700151941576997
ALB,2014-07-31,2014,0,0.4865177791319887,0.020691287962539842
ALB,2014-08-31,2014,0,0.5576953985725301,0.019512734399133223
ALB,2014-09-30,2014,0,0.6769375561958039,0.017684142549038877
ALB,2014-10-31,2014,0,0.6865182431262813,0.017544745759889135
ALB,2014-11-30,2014,0,0.6829911867593423,0.01759593765505598
ALB,2014-12-31,2014,0,0.6865836218215264,0.017543798231945438
ALB,2015-01-31,2015,0,0.6864504933512742,0.04090590244258288
ALB,2015-02-28,2015,0,0.713255631326956,0.03945033613846256
ALB,2015-03-31,2015,0,0.7159342593470699,0.039307641423203164
ALB,2015-04-30,2015,0,0.49830482332260995,0.05266214202095271
ALB,2015-05-31,2015,0,0.5076642041922861,0.05200845408111843
ALB,2015-06-30,2015,0,0.4328383930170571,0.05745584841138147
ALB,2015-07-31,2015,0,0.42918070214455123,0.05773543246030029
ALB,2015-08-31,2015,0,0.3828962618683581,0.061385279200929156
ALB,2015-09-30,2015,0,0.3709229373564334,0.06236400066711734
ALB,2015-10-31,2015,0,0.4059436557975707,0.05954163903530495
ALB,2015-11-30,2015,0,0.4439888239388574,0.05661136617150852
ALB,2015-12-31,2015,0,0.37771492844299615,0.06180703653710305
ALB,2016-01-31,2016,0,0.30978652105792753,0.0760094489049642
ALB,2016-02-29,2016,0,0.30781299125996664,0.07610673004474611
ALB,2016-03-31,2016,0,0.27590736066131416,0.07769538126107076
ALB,2016-04-30,2016,0,0.2740351970927506,0.07778953751437304
ALB,2016-05-31,2016,0,0.2739999855304952,0.07779130940126358
ALB,2016-06-30,2016,0,0.305913190556866,0.07620048477290929
ALB,2016-07-31,2016,0,0.3068628735690333,0.07615360489579737
ALB,2016-08-31,2016,0,0.2996749550274282,0.07650908596845042
ALB,2016-09-30,2016,0,0.35243351794657707,0.07393495202255936
ALB,2016-10-31,2016,0,0.3585331801527733,0.07364253653582048
ALB,2016-11-30,2016,0,0.35468762606459436,0.07382676668434397
ALB,2016-12-31,2016,0,0.3754275799203017,0.07283817514513746
ARG,2002-01-31,2002,0,0.9535483224272788,0.11370516475608013
ARG,2002-02-28,2002,0,0.9895169599917526,0.12564448195836422
ARG,2002-03-31,2002,0,0.9978975498865917,0.1285762245783891
ARG,2002-04-30,2002,0,0.9788165891495261,0.1219846041745146
ARG,2002-05-31,2002,0,0.9603485419070521,0.11588390019409864
ARG,2002-06-30,2002,0,0.7664163232582334,0.066392420720422
ARG,2002-07-31,2002,0,0.051622352903460476,0.007411827787318166
ARG,2002-08-31,2002,0,0.00013948729785843143,0.0063082691306807935
ARG,2002-09-30,2002,0,2.819464247846017e-06,0.00630556850960503
ARG,2002-10-31,2002,0,2.563678699418356e-06,0.006305563456238757
ARG,2002-11-30,2002,0,4.945208449308729e-08,0.006305513784733567
ARG,2002-12-31,2002,0,4.4627933305119376e-08,0.006305513689427157
ARG,2003-01-31,2003,0,2.0754242253987104e-06,0.009568949914347131
ARG,2003-02-28,2003,0,0.00023832940651103242,0.009575670183571782
ARG,2003-03-31,2003,0,0.025534272951823728,0.010322921059458215
ARG,2003-04-30,2003,0,0.02542711149630145,0.010319636823366549
ARG,2003-05-31,2003,0,0.6980980689607904,0.07275614183709722
ARG,2003-06-30,2003,0,0.7005638734490032,0.07325682525519966
ARG,2003-07-31,2003,0,0.7142738160127406,0.07609892966618664
ARG,2003-08-31,2003,0,0.7073801230631351,0.07465742029361809
ARG,2003-09-30,2003,0,0.7178511760117054,0.07685700256877692
ARG,2003-10-31,2003,0,0.7326343578968761,0.08006359827087242
ARG,2003-11-30,2003,0,0.7330463749614686,0.08015469474902531
ARG,2003-12-31,2003,0,0.7357309460490508,0.0807505701640465
ARG,2004-01-31,2004,0,0.710151144950095,0.06448743401180355
ARG,2004-02-29,2004,0,0.7354925579034544,0.06820980566473515
ARG,2004-03-31,2004,0,0.734389099658217,0.06804365243128208
ARG,2004-04-30,2004,0,0.7587395901498274,0.07179872038141498
ARG,2004-05-31,2004,0,0.755813662452942,0.07133760375175406
ARG,2004-06-30,2004,0,0.7500222738716918,0.07043295223459269
ARG,2004-07-31,2004,0,0.7461435857353831,0.06983301714570968
ARG,2004-08-31,2004,0,0.7351198199688992,0.06815363863418415
ARG,2004-09-30,2004,0,0.7791404560869558,0.07509096778499537
ARG,2004-10-31,2004,0,0.7855519971595502,0.07615397142588885
ARG,2004-11-30,2004,0,0.7026770368315343,0.06342619924153009
ARG,2004-12-31,2004,0,0.6854255858727226,0.06103857467972585
ARG,2005-01-31,2005,0,0.13491551512989658,0.018265311727713483
ARG,2005-02-28,2005,0,0.13411566231579453,0.018259902462217564
ARG,2005-03-31,2005,0,0.14556961445111571,0.018337513703867808
ARG,2005-04-30,2005,0,0.14633496246053515,0.01834271117527166
ARG,2005-05-31,2005,0,0.10103969928981446,0.018037587049149196
ARG,2005-06-30,2005,0,0.09034389200147903,0.017966266815542378
ARG,2005-07-31,2005,0,0.11360083561677368,0.018121700297548973
ARG,2005-08-31,2005,0,0.15015568854092948,0.01836867932083728
ARG,2005-09-30,2005,0,0.1409812206542582,0.018306384253914218
ARG,2005-10-31,2005,0,0.15356319990615272,0.01839186942175927
ARG,2005-11-30,2005,0,0.14440004911853024,0.018329573987869083
ARG,2005-12-31,2005,0,0.13219818497694036,0.01824694129764411
