iso3,date,depreciation,reserve_growth,emp,emp_crisis_15,emp_crisis_20
ARG,1996-08-31,0.0,0.01864284913989911,-0.21140989776128466,0,0
ARG,1996-09-30,0.0,0.03935502425631188,-0.4462859508213989,0,0
ARG,1996-10-31,0.0,-0.07803727488580647,0.8849426491291608,0,0
ARG,1996-11-30,0.0,0.063007292522272,-0.7145026583860972,0,0
ARG,1996-12-31,0.0,0.21586432153094726,-2.4479012731749012,0,0
ARG,1997-01-31,0.0,-0.027797068795684443,0.3152187430183135,0,0
ARG,1997-02-28,0.0,0.06449249919109534,-0.7313449010955729,0,0
ARG,1997-03-31,0.0,-0.06925514490162865,0.7853533005189304,0,0
ARG,1997-04-30,0.0,-0.008643128042728265,0.09801306667982637,0,0
ARG,1997-05-31,0.0,0.10570498827297792,-1.198694501894628,0,0
ARG,1997-06-30,0.0,0.03270745686883725,-0.37090254074275747,0,0
ARG,1997-07-31,0.0,-0.00486294995150649,0.055145849454199626,0,0
ARG,1997-08-31,0.0,0.009585621795138444,-0.10870094525152217,0,0
ARG,1997-09-30,0.0,-0.023608894834446725,0.2677248528780572,0,0
ARG,1997-10-31,0.0,0.012401535588250523,-0.14063340593063262,0,0
ARG,1997-11-30,0.0,0.017925505648857865,-0.2032752230148058,0,0
ARG,1997-12-31,0.0,0.1184666214409269,-1.3434114141571982,0,0
ARG,1998-01-31,0.0,-0.05556177243195359,0.6300704651487966,0,0
ARG,1998-02-28,0.0,0.020436552051990686,-0.23175048767936898,0,0
ARG,1998-03-31,0.0,-0.021169192138395854,0.24005862580785106,0,0
ARG,1998-04-30,0.0,0.010343504662478686,-0.11729533650025686,0,0
ARG,1998-05-31,0.0,0.05157460879778353,-0.5848560319936523,0,0
ARG,1998-06-30,0.0,0.01783230754486098,-0.20221835657289705,0,0
ARG,1998-07-31,0.0,-0.011921894369869568,0.13519427480968182,0,0
ARG,1998-08-31,0.0,0.08284407256724013,-0.9394517318753278,0,0
ARG,1998-09-30,0.0,-0.016203772931767668,0.18375077506369894,0,0
ARG,1998-10-31,0.0,-0.05213556268913322,0.5912172487759749,0,0
ARG,1998-11-30,0.0,0.009734084924971853,-0.11038451705237039,0,0
ARG,1998-12-31,0.0,0.07907946645498476,-0.8967611008815868,0,0
ARG,1999-01-31,0.0,-0.03592522316465985,0.4073920085550387,0,0
ARG,1999-02-28,0.0,0.010509980400918995,-0.1191831712716104,0,0
ARG,1999-03-31,0.0,0.010688581024345112,-0.12120850223123332,0,0
ARG,1999-04-30,0.0,-0.027781596275868403,0.31504328465313164,0,0
ARG,1999-05-31,0.0,-0.013339160059292476,0.15126606685461252,0,0
ARG,1999-06-30,0.0,-0.017000752954914544,0.19278852803519456,0,0
ARG,1999-07-31,0.0,0.051626864799102945,-0.5854486150164215,0,0
ARG,1999-08-31,0.0,-0.008664252268566486,0.09825261538781793,0,0
ARG,1999-09-30,0.0,-0.09159466391429305,1.0386834323599916,0,0
ARG,1999-10-31,0.0,0.02913414497221889,-0.33038118603649086,0,0
ARG,1999-11-30,0.0,0.09349757561126282,-1.0602624498313151,0,0
ARG,1999-12-31,0.0,0.07187763199857433,-0.815092302582677,0,0
ARG,2000-01-31,0.0,-0.07473535721405966,0.8474989047657415,0,0
ARG,2000-02-29,0.0,0.014913848802149632,-0.16912303622850505,0,0
ARG,2000-03-31,0.0,-0.0031647704252948383,0.03588849467314522,0,0
ARG,2000-04-30,0.0,0.004003809420956017,-0.045403196367042035,0,0
ARG,2000-05-31,0.0,-0.045818092951594336,0.5195771458442439,0,0
ARG,2000-06-30,0.0,0.09074329247033752,-1.0290288807100345,0,0
ARG,2000-07-31,0.0,0.01682714733155355,-0.19081984037323288,0,0
ARG,2000-08-31,0.0,-0.05655536892908941,0.6413378488141986,0,0
ARG,2000-09-30,0.0,0.009481911433212753,-0.10752486981117697,0,0
ARG,2000-10-31,0.0,-0.06516846181071878,0.7390103167856671,0,0
ARG,2000-11-30,0.0,-0.03476848602970872,0.394274610157316,0,0
ARG,2000-12-31,0.0,0.1206927894886538,-1.3686561584469614,0,0
ARG,2001-01-31,0.0,0.011512232877153306,-0.13054871373465674,0,0
ARG,2001-02-28,0.0,-0.0027668146334709487,0.031375676239028184,0,0
ARG,2001-03-31,0.0,-0.1358767092381351,1.5408417990518268,0,0
ARG,2001-04-30,0.0,-0.06290967756284471,0.7133957048063287,0,0
ARG,2001-05-31,0.0,-0.016477110939985273,0.18685042790849313,0,0
ARG,2001-06-30,0.0,0.043337279504801485,-0.49144472288595054,0,0
ARG,2001-07-31,0.0,-0.20773089480569096,2.3556682191211986,1,0
ARG,2001-08-31,0.0,-0.13771180596559607,1.5616517948106987,0,0
ARG,2001-09-30,0.0,0.42750613290427464,-4.8479192837637255,0,0
ARG,2001-10-31,0.0,-0.12156699152043737,1.3785696089488235,0,0
ARG,2001-11-30,0.0,-0.18459404680788016,2.093296377079782,0,0
ARG,2001-12-31,0.0,-0.0115605843251263,0.13109701912488295,0,0
ARG,2002-01-31,0.4007003501750874,-0.05502057415463146,3.5141632246687196,1,1
ARG,2002-02-28,0.5000000000000002,0.010920805216506846,3.4826310252325428,1,1
ARG,2002-03-31,0.4047619047619049,-0.07809833323027415,3.805160771871,1,1
ARG,2002-04-30,-0.0067796610169491,-0.046517205346922164,0.47860375184558385,0,0
ARG,2002-05-31,0.2116040955631397,-0.16463895725548994,3.3932945672206625,1,1
ARG,2002-06-30,0.0563380281690142,-0.054982575782240084,1.0298655247553128,0,0
ARG,2002-07-31,-0.0266666666666667,-0.06689509473571864,0.5662451091095931,0,0
ARG,2002-08-31,-0.0191780821917807,0.013280793735887864,-0.28893466208518137,0,0
ARG,2002-09-30,0.0307262569832402,0.032326728500426505,-0.14495825197082823,0,0
ARG,2002-10-31,-0.0596205962059619,0.05075540310531035,-1.0056063748644744,0,0
ARG,2002-11-30,0.0345821325648414,0.014860000606750301,0.08092665354745068,0,0
ARG,2002-12-31,-0.075208913649025,0.04461801927022413,-1.048446136333847,0,0
ARG,2003-01-31,-0.0481927710843372,-0.11044776419790925,0.9048657273918796,0,0
ARG,2003-02-28,-0.0063291139240506,0.10316743524114491,-1.2155702084017421,0,0
ARG,2003-03-31,-0.0668789808917197,0.02385621500699342,-0.7529239344559786,0,0
ARG,2003-04-30,-0.0546075085324232,0.04362430985457655,-0.8885806516165755,0,0
ARG,2003-05-31,0.0108303249097472,0.03518714709174797,-0.320903678696859,0,0
ARG,2003-06-30,-0.0178571428571427,0.07005538764731933,-0.9232306581070553,0,0
ARG,2003-07-31,0.0436363636363636,0.10676318941336826,-0.8959477720226059,0,0
ARG,2003-08-31,0.0125435540069687,0.008369195768931137,-0.004430698426267074,0,0
ARG,2003-09-30,-0.0141087405368203,-0.012308068317338439,0.03780790493644845,0,0
ARG,2003-10-31,-0.0174520069808028,-0.038350335738067454,0.3090124014563792,0,0
ARG,2003-11-30,0.0444049733570159,0.046408977765099335,-0.20598710878048215,0,0
ARG,2003-12-31,-0.0119047619047619,0.04731791550436393,-0.6224535362319948,0,0
ARG,2004-01-31,0.0010327022375216,0.03843557620400828,-0.42841058510536445,0,0
ARG,2004-02-29,-0.0017193947730398,-0.0018243136678942617,0.008285814392519552,0,0
ARG,2004-03-31,-0.0217016879090596,-0.0029428878585674445,-0.12316075430881598,0,0
ARG,2004-04-30,-0.0070422535211267,0.05038135551571821,-0.6221199341673311,0,0
ARG,2004-05-31,0.0425531914893617,0.05318044003196998,-0.29613228914387824,0,0
ARG,2004-06-30,-0.0006802721088434,0.04601746071249657,-0.5267447420479556,0,0
ARG,2004-07-31,0.0074880871341047,0.02890653194920234,-0.27378888710801846,0,0
ARG,2004-08-31,0.0057432432432431,-0.0032195761995666983,0.0779356949197699,0,0
ARG,2004-09-30,-0.0053745381256298,0.00814771926752167,-0.13116138420818518,0,0
ARG,2004-10-31,-0.0037149611617696,0.02021846114970094,-0.2560731508596788,0,0
ARG,2004-11-30,-0.0088135593220339,0.01830161765706073,-0.27111205952639245,0,0
ARG,2004-12-31,0.0119699042407661,0.038664681423264735,-0.35211919181125634,0,0
ARG,2005-01-31,-0.0185873605947956,0.027414729742422317,-0.4449526447712725,0,0
ARG,2005-02-28,0.0048209366391185,0.03244434330093493,-0.3331456778828301,0,0
ARG,2005-03-31,-0.0071967100753942,-0.022212634761185956,0.19998178408055736,0,0
ARG,2005-04-30,-0.0024162927166032,0.028304570031413068,-0.3384023953606023,0,0
ARG,2005-05-31,-0.0093425605536332,0.061439297741408216,-0.7641089823715597,0,0
ARG,2005-06-30,0.0013971358714635,0.042385026344582855,-0.47056870718085425,0,0
ARG,2005-07-31,-0.0090687129403557,0.09268089983111749,-1.1164134828028367,0,0
ARG,2005-08-31,0.0175994368180216,0.005657678845970349,0.06278571099906749,0,0
ARG,2005-09-30,-0.0003459010722932,0.012073578672017193,-0.1394093404235563,0,0
ARG,2005-10-31,0.0318339100346021,0.03822627505816656,-0.2038696647664179,0,0
ARG,2005-11-30,-0.0120724346076458,-0.0031423910930600263,-0.051443104638633844,0,0
ARG,2005-12-31,0.0224032586558045,0.05961064174701036,-0.514391148034399,0,0
ARG,2006-01-31,0.0116201859229747,-0.31288887084414785,3.6319753750158044,1,1
ARG,2006-02-28,0.002297341647522,0.04650666091402256,-0.5108149050981485,0,0
ARG,2006-03-31,0.0026195153896528,0.050207181934766254,-0.5504549894214568,0,0
ARG,2006-04-30,-0.0111038536903983,0.034930393341811916,-0.4762021349196248,0,0
ARG,2006-05-31,0.0122192866578598,0.08403789604029499,-0.8648526357328783,0,0
ARG,2006-06-30,0.000326264274062,0.060132853966306854,-0.6795532003745979,0,0
ARG,2006-07-31,-0.004566210045662,0.028430672603328322,-0.3553396358309451,0,0
ARG,2006-08-31,0.0081913499344692,0.04629433487335266,-0.4658939650238663,0,0
ARG,2006-09-30,0.0022749431264219,0.02626175537537878,-0.281399248082987,0,0
ARG,2006-10-31,-0.004863813229572,0.03806027356146857,-0.46668590042882185,0,0
ARG,2006-11-30,-0.0068426197458455,0.04276282656894259,-0.5342858729836099,0,0
ARG,2006-12-31,-0.0019685039370079,0.05906172039902868,-0.6839585853394751,0,0
ARG,2007-01-31,0.0147928994082842,0.05410913628310987,-0.5068971889897927,0,0
ARG,2007-02-28,-0.0022675736961451,0.03574804196160675,-0.4217386602145862,0,0
ARG,2007-03-31,0.0,0.05663267824207652,-0.642214536375845,0,0
ARG,2007-04-30,-0.0032467532467532,0.049037323375847874,-0.5795018723893013,0,0
ARG,2007-05-31,-0.0042345276872963,0.0537290486650277,-0.6398307978785698,0,0
ARG,2007-06-30,0.0052338894340857,0.0651624581882495,-0.7011904743794832,0,0
ARG,2007-07-31,0.0091116173120728,0.02415925009748987,-0.20824427849462748,0,0
ARG,2007-08-31,0.0112866817155756,-0.02408647419755372,0.3545508271587586,0,0
ARG,2007-09-30,-0.0019132653061225,-0.009149617506996277,0.08995637774848932,0,0
ARG,2007-10-31,-0.0025559105431309,0.0005310653941266175,-0.024457925713329928,0,0
ARG,2007-11-30,0.0009609224855862,0.04551865214684225,-0.5092504054008566,0,0
ARG,2007-12-31,0.0012799999999999,0.02748910415212613,-0.30249385339895946,0,0
ARG,2008-01-31,0.0028763183125599,0.029788529103814243,-0.31705517330792327,0,0
ARG,2008-02-29,0.0009560229445506,0.033080975084268216,-0.3682424952980821,0,0
ARG,2008-03-31,0.0022285896211398,0.026738706560170078,-0.2871422195505319,0,0
ARG,2008-04-30,-0.0012706480304955,-0.0029017613454377367,0.023740856368554768,0,0
ARG,2008-05-31,-0.0206743002544529,-0.0347321342384983,0.24473977162572566,0,0
ARG,2008-06-30,-0.0240337772003897,-0.02392030757136432,0.09790193842013983,0,0
ARG,2008-07-31,0.0063227953410982,0.0007894800060859186,0.03665327794516681,0,0
ARG,2008-08-31,-0.0046296296296297,-0.007575422910336305,0.05251202308386897,0,0
ARG,2008-09-30,0.0348837209302326,-0.0004906834615903133,0.25717874198887436,0,0
ARG,2008-10-31,0.0812199036918137,-0.04502467814401001,1.0964145936920355,0,0
ARG,2008-11-30,-0.0044536817102136,0.02467368121826019,-0.31192369504308637,0,0
ARG,2008-12-31,0.0238592305398148,0.007061015878056631,0.09202342337594831,0,0
ARG,2009-01-31,0.0101951645790854,0.013601079636785363,-0.08069906415841992,0,0
ARG,2009-02-28,0.0227797001153402,-0.00037629531849914244,0.16857593321463302,0,0
ARG,2009-03-31,0.0431350436989004,-0.011375154059702575,0.44012497659417205,0,0
ARG,2009-04-30,-0.0016216216216217,-0.0028711273346715416,0.02086191318045539,0,0
ARG,2009-05-31,0.0094748240389821,0.00245394920291675,0.04051361074946274,0,0
ARG,2009-06-30,0.0128720836685438,-0.011364077968834985,0.22171428027832213,0,0
ARG,2009-07-31,0.0087370929308974,0.0018397030545418414,0.04215794712275975,0,0
ARG,2009-08-31,0.005511811023622,0.03038935797666431,-0.3048589060129524,0,0
ARG,2009-09-30,-0.0020882276168102,0.010491598110511369,-0.13403698893522975,0,0
ARG,2009-10-31,-0.0062777923097043,0.0169074837717762,-0.23701223185292747,0,0
ARG,2009-11-30,-0.0021058173203474,0.013490159834247839,-0.16816755061509703,0,0
ARG,2009-12-31,-0.0029016090741229,-0.034377996338225913,0.36891730802384376,0,0
ARG,2010-01-31,0.0132275132275132,0.0035870940016109465,0.054731693524195824,0,0
ARG,2010-02-28,0.010443864229765,-0.009258963323094616,0.18032766604892198,0,0
ARG,2010-03-31,-0.0031007751937984,-0.007248873542835876,0.059836497791175156,0,0
ARG,2010-04-30,0.0025920165889061,0.012387436889225167,-0.12177745126645201,0,0
ARG,2010-05-31,0.0105997931747672,0.01704199944797047,-0.11680052852746482,0,0
ARG,2010-06-30,0.0005116398055768,0.008773859589760624,-0.09580513210507055,0,0
ARG,2010-07-31,0.0023012017386856,0.04176036356238533,-0.4569640534258715,0,0
ARG,2010-08-31,0.0025510204081633,-0.01786669009120123,0.2210086268193559,0,0
ARG,2010-09-30,0.0025445292620864,0.01615826184212077,-0.16488112742847588,0,0
ARG,2010-10-31,-0.0007614213197969,0.013798540881794885,-0.16196753588506588,0,0
ARG,2010-11-30,0.0078740157480314,-0.005206327453191828,0.11583459971271057,0,0
ARG,2010-12-31,-0.0030241935483871,0.0036863599708480965,-0.06361666425197478,0,0
ARG,2011-01-31,0.0080889787664306,0.010920102501664086,-0.06548858941838936,0,0
ARG,2011-02-28,0.0055165496489468,-0.007809298440682899,0.1283480136750876,0,0
ARG,2011-03-31,0.0059850374064838,-0.021183668200525085,0.28339253536185044,0,0
ARG,2011-04-30,0.0064452156668319,0.008826022803281708,-0.05359810123752179,0,0
ARG,2011-05-31,0.0024630541871923,0.0030538493551202084,-0.01686477320638851,0,0
ARG,2011-06-30,0.0049140049140048,-0.00732256034169021,0.11848228135731537,0,0
ARG,2011-07-31,0.008557457212714,0.00018574695816120368,0.05961810551993258,0,0
ARG,2011-08-31,0.0133333333333331,-0.04582828925655458,0.6158653839271384,0,0
ARG,2011-09-30,0.0011961722488038,-0.030787380783076967,0.3577568048300132,0,0
ARG,2011-10-31,0.0074074074074075,-0.028029645021282024,0.37128538615715834,0,0
ARG,2011-11-30,0.0106736242884251,-0.03431361105859976,0.4661046028072464,0,0
ARG,2011-12-31,0.0053977939450833,0.0151352026155398,-0.13269919263442065,0,0
ARG,2012-01-31,0.0077030812324931,-0.002082643737993939,0.07917908689384857,0,0
ARG,2012-02-29,0.0088024090803799,0.001966409190801155,0.04119222146820725,0,0
ARG,2012-03-31,0.0009184845005738,0.017184898913729096,-0.18825176408270358,0,0
ARG,2012-04-30,0.0087175957788483,0.013057016325313864,-0.08518701036014328,0,0
ARG,2012-05-31,0.0122811007505114,-0.015166709375787568,0.26057339027531384,0,0
ARG,2012-06-30,0.0166254774208045,-0.016110425904455328,0.30261088901810784,0,0
ARG,2012-07-31,0.011049723756906,0.010388083198636044,-0.03809979741182809,0,0
ARG,2012-08-31,0.0093989071038251,-0.04135923153556631,0.5368074685860476,0,0
ARG,2012-09-30,0.0127760935469898,-0.007196138547342357,0.17375747825267127,0,0
ARG,2012-10-31,0.0147530468248879,0.008788621539232988,0.006749965757489179,0,0
ARG,2012-11-30,0.0187526337968815,-0.001555277435634994,0.15289857820861125,0,0
ARG,2012-12-31,0.0130299896587382,-0.0449677407895821,0.6039187633280688,0,0
ARG,2013-01-31,0.0136790526745611,-0.018810641877229695,0.3119789341947955,0,0
ARG,2013-02-28,0.0122860020140986,-0.018740628534189674,0.3011369838789268,0,0
ARG,2013-03-31,0.0151213688818145,-0.03128335457425113,0.46382283726767143,0,0
ARG,2013-04-30,0.0143081144649155,-0.017662792430077956,0.30349971083239796,0,0
ARG,2013-05-31,0.0171980676328502,-0.022069879145747096,0.37432114732492294,0,0
ARG,2013-06-30,0.0210866261398174,-0.03432455076479923,0.5413370780724169,0,0
ARG,2013-07-31,0.0204651162790698,-0.0038360666800184573,0.1911147703323665,0,0
ARG,2013-08-31,0.0304466727438468,-0.017649317164366796,0.41975344908648365,0,0
ARG,2013-09-30,0.0217622080679404,-0.05122665167125784,0.7378798278370062,0,0
ARG,2013-10-31,0.0202597402597402,-0.04698580113411377,0.6789513663424066,0,0
ARG,2013-11-30,0.0388662593346911,-0.07568742347403656,1.1386355614574009,0,0
ARG,2013-12-31,0.0620813592550235,-0.003755176947064176,0.4903731899289934,0,0
ARG,2014-01-31,0.2136594370096907,-0.10299761010543695,2.709106795172622,1,0
ARG,2014-02-28,-0.0083650190114068,-0.014256731613132345,0.10133489813381709,0,0
ARG,2014-03-31,0.016359918200409,-0.01850354760084638,0.3278334232910902,0,0
ARG,2014-04-30,0.0,0.04869822465762019,-0.5522378376162342,0,0
ARG,2014-05-31,0.0098088531187121,0.017220134424468014,-0.1245255868851349,0,0
ARG,2014-06-30,0.0066002490660026,0.021086058198998225,-0.1915086475511859,0,0
ARG,2014-07-31,0.0107633304466163,-0.006568587969982276,0.15212310374087776,0,0
ARG,2014-08-31,0.0221542227662179,-0.015526510842867491,0.3358678336470125,0,0
ARG,2014-09-30,0.0034726380074241,-0.02189286679736202,0.2733130460701694,0,0
ARG,2014-10-31,0.0077565632458234,0.011820671813203898,-0.07809874002267722,0,0
ARG,2014-11-30,0.0041444641799881,0.03146686912529639,-0.32694048058336217,0,0
ARG,2014-12-31,0.0035377358490564,0.09249559501430427,-1.023382493193761,0,0
ARG,2015-01-31,0.009988249118684,-0.004045119015149479,0.11791634766174142,0,0
ARG,2015-02-28,0.0098894706224548,0.004271951073623104,0.02288829402958286,0,0
ARG,2015-03-31,0.0103686635944699,0.0031242548687755445,0.03935956126798003,0,0
ARG,2015-04-30,0.0102622576966933,0.08297594486833693,-0.8669260541173984,0,0
ARG,2015-05-31,0.0095936794582394,-0.019793524255533712,0.29365724377138763,0,0
ARG,2015-06-30,0.0106204583566236,0.019283176768453147,-0.14206642112230194,0,0
ARG,2015-07-31,0.0116150442477875,0.0071852233395075515,0.0022982575340303735,0,0
ARG,2015-08-31,0.0114816839803171,-0.012675114470156124,0.22655255566601257,0,0
ARG,2015-09-30,0.0135135135135135,-0.009709668014774464,0.2075798711884722,0,0
ARG,2015-10-31,0.0138666666666666,-0.2047360232296871,2.42172589376491,1,0
ARG,2015-11-30,0.0147290899526564,-0.04891284131411067,0.660911719343342,0,0
ARG,2015-12-31,0.3582166925868326,-0.002001722570351805,2.606497156576643,1,0
ARG,2016-01-31,0.0519083969465647,0.18980040532112308,-1.7779240205165312,0,0
ARG,2016-02-29,0.1393323657474601,-0.06853718930047226,1.7822085006047705,0,0
ARG,2016-03-31,-0.0700636942675159,0.04401564090237553,-1.004502976974591,0,0
ARG,2016-04-30,-0.0205479452054794,0.17376157366624212,-2.118667355436401,0,0
ARG,2016-05-31,-0.020979020979021,-0.12786205239094006,1.298635051999799,0,0
ARG,2016-06-30,0.0714285714285714,0.005853748954514071,0.44882891184206375,0,0
ARG,2016-07-31,0.0,0.07021685829834756,-0.7962591298452467,0,0
ARG,2016-08-31,-0.0066666666666665,-0.043833243201944816,0.4489826449105479,0,0
ARG,2016-09-30,0.0268456375838925,-0.04277290931721678,0.6786808968317863,0,0
ARG,2016-10-31,-0.0065359477124183,0.27399229821463367,-3.1542159302078594,0,0
ARG,2016-11-30,0.0460526315789473,0.0032462749375812283,0.2953623843079855,0,0
ARG,2016-12-31,0.0,0.03997236060576026,-0.4532865446438254,0,0
BRA,1990-02-28,0.7278213298741065,-0.024288210595244553,6.35792263417349,1,1
BRA,1990-03-31,0.3892153022610041,-0.20568580922826618,6.2335310897124305,1,1
BRA,1990-04-30,0.2040178571466329,0.2539704096149793,-2.052415456871848,0,0
BRA,1990-05-31,0.0775910856107933,0.13489762158149698,-1.3438773844570537,0,0
BRA,1990-06-30,0.1050906390927128,0.02080578317793602,0.5605174013951377,0,0
BRA,1990-07-31,0.1305758578849682,0.031253261795596066,0.6170140523212085,0,0
BRA,1990-08-31,0.038904189013013,-0.009850219824168116,0.4656018320767841,0,0
BRA,1990-09-30,0.1750844099688873,-0.057892992149747635,2.2948327271612783,1,0
BRA,1990-10-31,0.26984315448433,-0.03249008766977257,2.702566788615765,1,0
BRA,1990-11-30,0.3530621785879739,-0.136559864052189,4.918990582574789,1,1
BRA,1990-12-31,0.2235505493739977,0.1661937255926491,-0.6006578130919267,0,0
