iso3,year,variable,weo_code,value,is_forecast
AGO,1990,current_account_pct_gdp,BCA_NGDPD,-1.425,False
AGO,1991,current_account_pct_gdp,BCA_NGDPD,-3.617,False
AGO,1992,current_account_pct_gdp,BCA_NGDPD,-5.948,False
AGO,1993,current_account_pct_gdp,BCA_NGDPD,-7.456,False
AGO,1994,current_account_pct_gdp,BCA_NGDPD,-5.205,False
AGO,1995,current_account_pct_gdp,BCA_NGDPD,-3.621,False
AGO,1996,current_account_pct_gdp,BCA_NGDPD,31.078,False
AGO,1997,current_account_pct_gdp,BCA_NGDPD,-7.158,False
AGO,1998,current_account_pct_gdp,BCA_NGDPD,-17.844,False
AGO,1999,current_account_pct_gdp,BCA_NGDPD,-17.285,False
AGO,2000,current_account_pct_gdp,BCA_NGDPD,6.291,False
AGO,2001,current_account_pct_gdp,BCA_NGDPD,-11.56,False
AGO,2002,current_account_pct_gdp,BCA_NGDPD,-0.867,False
AGO,2003,current_account_pct_gdp,BCA_NGDPD,-3.537,False
AGO,2004,current_account_pct_gdp,BCA_NGDPD,2.523,False
AGO,2005,current_account_pct_gdp,BCA_NGDPD,12.411,False
AGO,2006,current_account_pct_gdp,BCA_NGDPD,18.225,False
AGO,2007,current_account_pct_gdp,BCA_NGDPD,14.487,False
AGO,2008,current_account_pct_gdp,BCA_NGDPD,7.282,False
AGO,2009,current_account_pct_gdp,BCA_NGDPD,-9.267,False
AGO,2010,current_account_pct_gdp,BCA_NGDPD,7.856,False
AGO,2011,current_account_pct_gdp,BCA_NGDPD,10.422,False
AGO,2012,current_account_pct_gdp,BCA_NGDPD,9.649,False
AGO,2013,current_account_pct_gdp,BCA_NGDPD,5.429,False
AGO,2014,current_account_pct_gdp,BCA_NGDPD,-2.279,False
AGO,2015,current_account_pct_gdp,BCA_NGDPD,-7.802,False
AGO,2016,current_account_pct_gdp,BCA_NGDPD,-2.688,False
AGO,1990,exports_vol_pct,TX_RPCH,14.6,False
AGO,1991,exports_vol_pct,TX_RPCH,0.186,False
AGO,1992,exports_vol_pct,TX_RPCH,8.359,False
AGO,1993,exports_vol_pct,TX_RPCH,-8.275,False
AGO,1994,exports_vol_pct,TX_RPCH,8.236,False
AGO,1995,exports_vol_pct,TX_RPCH,12.24,False
AGO,1996,exports_vol_pct,TX_RPCH,10.698,False
AGO,1997,exports_vol_pct,TX_RPCH,6.02,False
AGO,1998,exports_vol_pct,TX_RPCH,2.536,False
AGO,1999,exports_vol_pct,TX_RPCH,1.426,False
AGO,2000,exports_vol_pct,TX_RPCH,1.624,False
AGO,2001,exports_vol_pct,TX_RPCH,-2.578,False
AGO,2002,exports_vol_pct,TX_RPCH,23.562,False
AGO,2003,exports_vol_pct,TX_RPCH,-1.931,False
AGO,2004,exports_vol_pct,TX_RPCH,13.537,False
AGO,2005,exports_vol_pct,TX_RPCH,28.148,False
AGO,2006,exports_vol_pct,TX_RPCH,14.255,False
AGO,2007,exports_vol_pct,TX_RPCH,17.501,False
AGO,2008,exports_vol_pct,TX_RPCH,10.105,False
AGO,2009,exports_vol_pct,TX_RPCH,-2.64,False
AGO,2010,exports_vol_pct,TX_RPCH,-3.266,False
AGO,2011,exports_vol_pct,TX_RPCH,-5.404,False
AGO,2012,exports_vol_pct,TX_RPCH,3.838,False
AGO,2013,exports_vol_pct,TX_RPCH,0.064,False
AGO,2014,exports_vol_pct,TX_RPCH,-2.115,False
AGO,2015,exports_vol_pct,TX_RPCH,6.721,False
AGO,2016,exports_vol_pct,TX_RPCH,-1.971,False
AGO,1990,fiscal_balance_pct_gdp,GGXCNL_NGDP,,False
AGO,1991,fiscal_balance_pct_gdp,GGXCNL_NGDP,,False
AGO,1992,fiscal_balance_pct_gdp,GGXCNL_NGDP,,False
AGO,1993,fiscal_balance_pct_gdp,GGXCNL_NGDP,,False
AGO,1994,fiscal_balance_pct_gdp,GGXCNL_NGDP,,False
AGO,1995,fiscal_balance_pct_gdp,GGXCNL_NGDP,,False
AGO,1996,fiscal_balance_pct_gdp,GGXCNL_NGDP,5.216,False
AGO,1997,fiscal_balance_pct_gdp,GGXCNL_NGDP,-0.269,False
AGO,1998,fiscal_balance_pct_gdp,GGXCNL_NGDP,-5.924,False
AGO,1999,fiscal_balance_pct_gdp,GGXCNL_NGDP,-9.399,False
AGO,2000,fiscal_balance_pct_gdp,GGXCNL_NGDP,2.021,False
AGO,2001,fiscal_balance_pct_gdp,GGXCNL_NGDP,2.805,False
AGO,2002,fiscal_balance_pct_gdp,GGXCNL_NGDP,-2.245,False
AGO,2003,fiscal_balance_pct_gdp,GGXCNL_NGDP,-4.102,False
AGO,2004,fiscal_balance_pct_gdp,GGXCNL_NGDP,1.032,False
AGO,2005,fiscal_balance_pct_gdp,GGXCNL_NGDP,6.404,False
AGO,2006,fiscal_balance_pct_gdp,GGXCNL_NGDP,8.415,False
AGO,2007,fiscal_balance_pct_gdp,GGXCNL_NGDP,3.853,False
AGO,2008,fiscal_balance_pct_gdp,GGXCNL_NGDP,-3.796,False
AGO,2009,fiscal_balance_pct_gdp,GGXCNL_NGDP,-6.796,False
AGO,2010,fiscal_balance_pct_gdp,GGXCNL_NGDP,2.977,False
AGO,2011,fiscal_balance_pct_gdp,GGXCNL_NGDP,7.195,False
AGO,2012,fiscal_balance_pct_gdp,GGXCNL_NGDP,3.685,False
AGO,2013,fiscal_balance_pct_gdp,GGXCNL_NGDP,-0.27,False
AGO,2014,fiscal_balance_pct_gdp,GGXCNL_NGDP,-5.069,False
AGO,2015,fiscal_balance_pct_gdp,GGXCNL_NGDP,-2.575,False
AGO,2016,fiscal_balance_pct_gdp,GGXCNL_NGDP,-3.983,False
AGO,1990,gdp_growth_pct,NGDP_RPCH,-3.45,False
AGO,1991,gdp_growth_pct,NGDP_RPCH,12.084,False
AGO,1992,gdp_growth_pct,NGDP_RPCH,11.403,False
AGO,1993,gdp_growth_pct,NGDP_RPCH,10.969,False
AGO,1994,gdp_growth_pct,NGDP_RPCH,10.511,False
AGO,1995,gdp_growth_pct,NGDP_RPCH,10.364,False
AGO,1996,gdp_growth_pct,NGDP_RPCH,11.208,False
AGO,1997,gdp_growth_pct,NGDP_RPCH,7.274,False
AGO,1998,gdp_growth_pct,NGDP_RPCH,4.691,False
AGO,1999,gdp_growth_pct,NGDP_RPCH,2.181,False
AGO,2000,gdp_growth_pct,NGDP_RPCH,3.055,False
AGO,2001,gdp_growth_pct,NGDP_RPCH,4.206,False
AGO,2002,gdp_growth_pct,NGDP_RPCH,13.666,False
AGO,2003,gdp_growth_pct,NGDP_RPCH,3.49,False
AGO,2004,gdp_growth_pct,NGDP_RPCH,11.42,False
AGO,2005,gdp_growth_pct,NGDP_RPCH,14.15,False
AGO,2006,gdp_growth_pct,NGDP_RPCH,11.84,False
AGO,2007,gdp_growth_pct,NGDP_RPCH,13.0,False
AGO,2008,gdp_growth_pct,NGDP_RPCH,10.79,False
AGO,2009,gdp_growth_pct,NGDP_RPCH,2.0,False
AGO,2010,gdp_growth_pct,NGDP_RPCH,5.29,False
AGO,2011,gdp_growth_pct,NGDP_RPCH,3.59,False
AGO,2012,gdp_growth_pct,NGDP_RPCH,8.5,False
AGO,2013,gdp_growth_pct,NGDP_RPCH,4.88,False
AGO,2014,gdp_growth_pct,NGDP_RPCH,4.66,False
AGO,2015,gdp_growth_pct,NGDP_RPCH,0.76,False
AGO,2016,gdp_growth_pct,NGDP_RPCH,-1.7,False
AGO,1990,gdp_usd_bn,NGDPD,16.529,False
AGO,1991,gdp_usd_bn,NGDPD,16.022,False
AGO,1992,gdp_usd_bn,NGDPD,12.354,False
AGO,1993,gdp_usd_bn,NGDPD,8.966,False
AGO,1994,gdp_usd_bn,NGDPD,6.529,False
AGO,1995,gdp_usd_bn,NGDPD,8.148,False
AGO,1996,gdp_usd_bn,NGDPD,10.51,False
AGO,1997,gdp_usd_bn,NGDPD,12.344,False
AGO,1998,gdp_usd_bn,NGDPD,10.464,False
AGO,1999,gdp_usd_bn,NGDPD,9.895,False
AGO,2000,gdp_usd_bn,NGDPD,12.646,False
AGO,2001,gdp_usd_bn,NGDPD,12.378,False
AGO,2002,gdp_usd_bn,NGDPD,17.312,False
AGO,2003,gdp_usd_bn,NGDPD,20.342,False
AGO,2004,gdp_usd_bn,NGDPD,26.998,False
AGO,2005,gdp_usd_bn,NGDPD,41.397,False
AGO,2006,gdp_usd_bn,NGDPD,58.654,False
AGO,2007,gdp_usd_bn,NGDPD,73.038,False
AGO,2008,gdp_usd_bn,NGDPD,98.79,False
AGO,2009,gdp_usd_bn,NGDPD,81.705,False
AGO,2010,gdp_usd_bn,NGDPD,95.547,False
AGO,2011,gdp_usd_bn,NGDPD,125.552,False
AGO,2012,gdp_usd_bn,NGDPD,143.573,False
AGO,2013,gdp_usd_bn,NGDPD,153.761,False
AGO,2014,gdp_usd_bn,NGDPD,164.448,False
AGO,2015,gdp_usd_bn,NGDPD,131.661,False
AGO,2016,gdp_usd_bn,NGDPD,114.764,False
AGO,1990,govt_gross_debt_pct_gdp,GGXWDG_NGDP,,False
AGO,1991,govt_gross_debt_pct_gdp,GGXWDG_NGDP,,False
AGO,1992,govt_gross_debt_pct_gdp,GGXWDG_NGDP,,False
AGO,1993,govt_gross_debt_pct_gdp,GGXWDG_NGDP,,False
AGO,1994,govt_gross_debt_pct_gdp,GGXWDG_NGDP,,False
AGO,1995,govt_gross_debt_pct_gdp,GGXWDG_NGDP,,False
AGO,1996,govt_gross_debt_pct_gdp,GGXWDG_NGDP,,False
AGO,1997,govt_gross_debt_pct_gdp,GGXWDG_NGDP,,False
AGO,1998,govt_gross_debt_pct_gdp,GGXWDG_NGDP,,False
AGO,1999,govt_gross_debt_pct_gdp,GGXWDG_NGDP,,False
AGO,2000,govt_gross_debt_pct_gdp,GGXWDG_NGDP,118.243,False
AGO,2001,govt_gross_debt_pct_gdp,GGXWDG_NGDP,100.221,False
AGO,2002,govt_gross_debt_pct_gdp,GGXWDG_NGDP,65.107,False
AGO,2003,govt_gross_debt_pct_gdp,GGXWDG_NGDP,50.76,False
AGO,2004,govt_gross_debt_pct_gdp,GGXWDG_NGDP,41.627,False
AGO,2005,govt_gross_debt_pct_gdp,GGXWDG_NGDP,29.886,False
AGO,2006,govt_gross_debt_pct_gdp,GGXWDG_NGDP,16.726,False
AGO,2007,govt_gross_debt_pct_gdp,GGXWDG_NGDP,18.804,False
AGO,2008,govt_gross_debt_pct_gdp,GGXWDG_NGDP,28.122,False
AGO,2009,govt_gross_debt_pct_gdp,GGXWDG_NGDP,48.448,False
AGO,2010,govt_gross_debt_pct_gdp,GGXWDG_NGDP,32.594,False
AGO,2011,govt_gross_debt_pct_gdp,GGXWDG_NGDP,26.318,False
AGO,2012,govt_gross_debt_pct_gdp,GGXWDG_NGDP,23.805,False
AGO,2013,govt_gross_debt_pct_gdp,GGXWDG_NGDP,29.473,False
AGO,2014,govt_gross_debt_pct_gdp,GGXWDG_NGDP,35.274,False
AGO,2015,govt_gross_debt_pct_gdp,GGXWDG_NGDP,50.386,False
AGO,2016,govt_gross_debt_pct_gdp,GGXWDG_NGDP,66.67,False
AGO,1990,gross_savings_pct_gdp,NGSD_NGDP,48.584,False
AGO,1991,gross_savings_pct_gdp,NGSD_NGDP,52.614,False
AGO,1992,gross_savings_pct_gdp,NGSD_NGDP,56.202,False
AGO,1993,gross_savings_pct_gdp,NGSD_NGDP,58.505,False
AGO,1994,gross_savings_pct_gdp,NGSD_NGDP,60.317,False
AGO,1995,gross_savings_pct_gdp,NGSD_NGDP,63.67,False
AGO,1996,gross_savings_pct_gdp,NGSD_NGDP,81.569,False
AGO,1997,gross_savings_pct_gdp,NGSD_NGDP,53.996,False
AGO,1998,gross_savings_pct_gdp,NGSD_NGDP,51.039,False
AGO,1999,gross_savings_pct_gdp,NGSD_NGDP,13.745,False
AGO,2000,gross_savings_pct_gdp,NGSD_NGDP,36.951,False
AGO,2001,gross_savings_pct_gdp,NGSD_NGDP,19.1,False
AGO,2002,gross_savings_pct_gdp,NGSD_NGDP,29.792,False
AGO,2003,gross_savings_pct_gdp,NGSD_NGDP,27.688,False
AGO,2004,gross_savings_pct_gdp,NGSD_NGDP,33.703,False
AGO,2005,gross_savings_pct_gdp,NGSD_NGDP,39.732,False
AGO,2006,gross_savings_pct_gdp,NGSD_NGDP,42.879,False
AGO,2007,gross_savings_pct_gdp,NGSD_NGDP,40.793,False
AGO,2008,gross_savings_pct_gdp,NGSD_NGDP,39.67,False
AGO,2009,gross_savings_pct_gdp,NGSD_NGDP,33.582,False
AGO,2010,gross_savings_pct_gdp,NGSD_NGDP,36.014,False
AGO,2011,gross_savings_pct_gdp,NGSD_NGDP,36.878,False
AGO,2012,gross_savings_pct_gdp,NGSD_NGDP,36.303,False
AGO,2013,gross_savings_pct_gdp,NGSD_NGDP,31.557,False
AGO,2014,gross_savings_pct_gdp,NGSD_NGDP,25.243,False
AGO,2015,gross_savings_pct_gdp,NGSD_NGDP,26.827,False
AGO,2016,gross_savings_pct_gdp,NGSD_NGDP,25.528,False
AGO,1990,imports_vol_pct,TM_RPCH,-15.8,False
AGO,1991,imports_vol_pct,TM_RPCH,-3.886,False
AGO,1992,imports_vol_pct,TM_RPCH,21.141,False
AGO,1993,imports_vol_pct,TM_RPCH,-19.125,False
AGO,1994,imports_vol_pct,TM_RPCH,-26.769,False
AGO,1995,imports_vol_pct,TM_RPCH,27.968,False
AGO,1996,imports_vol_pct,TM_RPCH,27.764,False
AGO,1997,imports_vol_pct,TM_RPCH,8.432,False
AGO,1998,imports_vol_pct,TM_RPCH,-5.44,False
AGO,1999,imports_vol_pct,TM_RPCH,26.806,False
AGO,2000,imports_vol_pct,TM_RPCH,3.965,False
AGO,2001,imports_vol_pct,TM_RPCH,13.854,False
AGO,2002,imports_vol_pct,TM_RPCH,-6.072,False
AGO,2003,imports_vol_pct,TM_RPCH,13.358,False
AGO,2004,imports_vol_pct,TM_RPCH,9.402,False
AGO,2005,imports_vol_pct,TM_RPCH,36.996,False
AGO,2006,imports_vol_pct,TM_RPCH,2.124,False
AGO,2007,imports_vol_pct,TM_RPCH,48.041,False
AGO,2008,imports_vol_pct,TM_RPCH,45.521,False
AGO,2009,imports_vol_pct,TM_RPCH,6.904,False
AGO,2010,imports_vol_pct,TM_RPCH,-21.365,False
AGO,2011,imports_vol_pct,TM_RPCH,11.058,False
AGO,2012,imports_vol_pct,TM_RPCH,7.305,False
AGO,2013,imports_vol_pct,TM_RPCH,8.415,False
AGO,2014,imports_vol_pct,TM_RPCH,10.368,False
AGO,2015,imports_vol_pct,TM_RPCH,-19.489,False
AGO,2016,imports_vol_pct,TM_RPCH,-30.326,False
AGO,1990,inflation_avg_pct,PCPIPCH,1.833,False
AGO,1991,inflation_avg_pct,PCPIPCH,85.265,False
AGO,1992,inflation_avg_pct,PCPIPCH,299.097,False
AGO,1993,inflation_avg_pct,PCPIPCH,1379.476,False
AGO,1994,inflation_avg_pct,PCPIPCH,949.771,False
AGO,1995,inflation_avg_pct,PCPIPCH,2672.23,False
AGO,1996,inflation_avg_pct,PCPIPCH,4146.01,False
AGO,1997,inflation_avg_pct,PCPIPCH,221.492,False
AGO,1998,inflation_avg_pct,PCPIPCH,107.429,False
AGO,1999,inflation_avg_pct,PCPIPCH,248.248,False
AGO,2000,inflation_avg_pct,PCPIPCH,325.029,False
AGO,2001,inflation_avg_pct,PCPIPCH,152.586,False
AGO,2002,inflation_avg_pct,PCPIPCH,108.893,False
AGO,2003,inflation_avg_pct,PCPIPCH,98.219,False
AGO,2004,inflation_avg_pct,PCPIPCH,43.525,False
AGO,2005,inflation_avg_pct,PCPIPCH,22.961,False
AGO,2006,inflation_avg_pct,PCPIPCH,13.305,False
AGO,2007,inflation_avg_pct,PCPIPCH,12.249,False
AGO,2008,inflation_avg_pct,PCPIPCH,12.465,False
AGO,2009,inflation_avg_pct,PCPIPCH,13.721,False
AGO,2010,inflation_avg_pct,PCPIPCH,14.48,False
AGO,2011,inflation_avg_pct,PCPIPCH,13.484,False
AGO,2012,inflation_avg_pct,PCPIPCH,10.285,False
AGO,2013,inflation_avg_pct,PCPIPCH,8.782,False
AGO,2014,inflation_avg_pct,PCPIPCH,7.298,False
AGO,2015,inflation_avg_pct,PCPIPCH,9.159,False
AGO,2016,inflation_avg_pct,PCPIPCH,30.694,False
AGO,1990,inflation_eop_pct,PCPIEPCH,1.833,False
AGO,1991,inflation_eop_pct,PCPIEPCH,175.72,False
AGO,1992,inflation_eop_pct,PCPIEPCH,495.793,False
AGO,1993,inflation_eop_pct,PCPIEPCH,1837.874,False
AGO,1994,inflation_eop_pct,PCPIEPCH,971.954,False
AGO,1995,inflation_eop_pct,PCPIEPCH,3783.921,False
AGO,1996,inflation_eop_pct,PCPIEPCH,1650.825,False
AGO,1997,inflation_eop_pct,PCPIEPCH,149.621,False
AGO,1998,inflation_eop_pct,PCPIEPCH,134.809,False
AGO,1999,inflation_eop_pct,PCPIEPCH,329.001,False
AGO,2000,inflation_eop_pct,PCPIEPCH,268.35,False
AGO,2001,inflation_eop_pct,PCPIEPCH,116.068,False
AGO,2002,inflation_eop_pct,PCPIEPCH,105.59,False
AGO,2003,inflation_eop_pct,PCPIEPCH,76.56,False
AGO,2004,inflation_eop_pct,PCPIEPCH,31.013,False
AGO,2005,inflation_eop_pct,PCPIEPCH,18.53,False
AGO,2006,inflation_eop_pct,PCPIEPCH,12.207,False
AGO,2007,inflation_eop_pct,PCPIEPCH,11.776,False
AGO,2008,inflation_eop_pct,PCPIEPCH,13.17,False
AGO,2009,inflation_eop_pct,PCPIEPCH,13.987,False
AGO,2010,inflation_eop_pct,PCPIEPCH,15.322,False
AGO,2011,inflation_eop_pct,PCPIEPCH,11.376,False
AGO,2012,inflation_eop_pct,PCPIEPCH,9.042,False
AGO,2013,inflation_eop_pct,PCPIEPCH,7.687,False
AGO,2014,inflation_eop_pct,PCPIEPCH,7.498,False
AGO,2015,inflation_eop_pct,PCPIEPCH,12.091,False
AGO,2016,inflation_eop_pct,PCPIEPCH,41.125,False
AGO,1990,investment_pct_gdp,NID_NGDP,4.354,False
AGO,1991,investment_pct_gdp,NID_NGDP,9.5,False
AGO,1992,investment_pct_gdp,NID_NGDP,16.026,False
AGO,1993,investment_pct_gdp,NID_NGDP,16.442,False
AGO,1994,investment_pct_gdp,NID_NGDP,15.984,False
AGO,1995,investment_pct_gdp,NID_NGDP,17.36,False
AGO,1996,investment_pct_gdp,NID_NGDP,21.575,False
AGO,1997,investment_pct_gdp,NID_NGDP,15.836,False
AGO,1998,investment_pct_gdp,NID_NGDP,21.887,False
AGO,1999,investment_pct_gdp,NID_NGDP,31.03,False
AGO,2000,investment_pct_gdp,NID_NGDP,30.66,False
AGO,2001,investment_pct_gdp,NID_NGDP,30.66,False
AGO,2002,investment_pct_gdp,NID_NGDP,30.66,False
AGO,2003,investment_pct_gdp,NID_NGDP,31.227,False
AGO,2004,investment_pct_gdp,NID_NGDP,31.18,False
AGO,2005,investment_pct_gdp,NID_NGDP,27.321,False
AGO,2006,investment_pct_gdp,NID_NGDP,24.654,False
AGO,2007,investment_pct_gdp,NID_NGDP,26.305,False
AGO,2008,investment_pct_gdp,NID_NGDP,32.388,False
AGO,2009,investment_pct_gdp,NID_NGDP,42.849,False
AGO,2010,investment_pct_gdp,NID_NGDP,28.158,False
AGO,2011,investment_pct_gdp,NID_NGDP,26.456,False
AGO,2012,investment_pct_gdp,NID_NGDP,26.654,False
AGO,2013,investment_pct_gdp,NID_NGDP,26.127,False
AGO,2014,investment_pct_gdp,NID_NGDP,27.522,False
AGO,2015,investment_pct_gdp,NID_NGDP,34.63,False
AGO,2016,investment_pct_gdp,NID_NGDP,28.216,False
ALB,1990,current_account_pct_gdp,BCA_NGDPD,-4.313,False
ALB,1991,current_account_pct_gdp,BCA_NGDPD,-12.368,False
ALB,1992,current_account_pct_gdp,BCA_NGDPD,-8.185,False
ALB,1993,current_account_pct_gdp,BCA_NGDPD,1.674,False
ALB,1994,current_account_pct_gdp,BCA_NGDPD,-3.706,False
ALB,1995,current_account_pct_gdp,BCA_NGDPD,-1.968,False
ALB,1996,current_account_pct_gdp,BCA_NGDPD,-7.894,False
ALB,1997,current_account_pct_gdp,BCA_NGDPD,-13.245,False
ALB,1998,current_account_pct_gdp,BCA_NGDPD,-6.958,False
ALB,1999,current_account_pct_gdp,BCA_NGDPD,-1.936,False
ALB,2000,current_account_pct_gdp,BCA_NGDPD,-7.061,False
ALB,2001,current_account_pct_gdp,BCA_NGDPD,-6.316,False
ALB,2002,current_account_pct_gdp,BCA_NGDPD,-10.161,False
ALB,2003,current_account_pct_gdp,BCA_NGDPD,-7.764,False
ALB,2004,current_account_pct_gdp,BCA_NGDPD,-5.855,False
ALB,2005,current_account_pct_gdp,BCA_NGDPD,-9.106,False
ALB,2006,current_account_pct_gdp,BCA_NGDPD,-6.656,False
ALB,2007,current_account_pct_gdp,BCA_NGDPD,-10.58,False
ALB,2008,current_account_pct_gdp,BCA_NGDPD,-15.768,False
ALB,2009,current_account_pct_gdp,BCA_NGDPD,-15.383,False
ALB,2010,current_account_pct_gdp,BCA_NGDPD,-11.321,False
ALB,2011,current_account_pct_gdp,BCA_NGDPD,-12.917,False
ALB,2012,current_account_pct_gdp,BCA_NGDPD,-10.202,False
ALB,2013,current_account_pct_gdp,BCA_NGDPD,-9.253,False
ALB,2014,current_account_pct_gdp,BCA_NGDPD,-10.797,False
ALB,2015,current_account_pct_gdp,BCA_NGDPD,-8.609,False
ALB,2016,current_account_pct_gdp,BCA_NGDPD,-7.572,False
ALB,1990,exports_vol_pct,TX_RPCH,,False
ALB,1991,exports_vol_pct,TX_RPCH,0.0,False
ALB,1992,exports_vol_pct,TX_RPCH,0.0,False
ALB,1993,exports_vol_pct,TX_RPCH,0.0,False
ALB,1994,exports_vol_pct,TX_RPCH,,False
ALB,1995,exports_vol_pct,TX_RPCH,,False
ALB,1996,exports_vol_pct,TX_RPCH,,False
ALB,1997,exports_vol_pct,TX_RPCH,-19.051,False
ALB,1998,exports_vol_pct,TX_RPCH,24.363,False
ALB,1999,exports_vol_pct,TX_RPCH,88.951,False
ALB,2000,exports_vol_pct,TX_RPCH,16.254,False
ALB,2001,exports_vol_pct,TX_RPCH,23.9,False
ALB,2002,exports_vol_pct,TX_RPCH,3.878,False
ALB,2003,exports_vol_pct,TX_RPCH,9.51,False
ALB,2004,exports_vol_pct,TX_RPCH,20.63,False
ALB,2005,exports_vol_pct,TX_RPCH,6.026,False
ALB,2006,exports_vol_pct,TX_RPCH,12.578,False
ALB,2007,exports_vol_pct,TX_RPCH,17.0,False
ALB,2008,exports_vol_pct,TX_RPCH,-7.623,False
ALB,2009,exports_vol_pct,TX_RPCH,3.321,False
ALB,2010,exports_vol_pct,TX_RPCH,10.451,False
ALB,2011,exports_vol_pct,TX_RPCH,1.013,False
ALB,2012,exports_vol_pct,TX_RPCH,-0.407,False
ALB,2013,exports_vol_pct,TX_RPCH,8.288,False
ALB,2014,exports_vol_pct,TX_RPCH,3.199,False
ALB,2015,exports_vol_pct,TX_RPCH,5.908,False
ALB,2016,exports_vol_pct,TX_RPCH,10.388,False
ALB,1990,fiscal_balance_pct_gdp,GGXCNL_NGDP,,False
ALB,1991,fiscal_balance_pct_gdp,GGXCNL_NGDP,,False
ALB,1992,fiscal_balance_pct_gdp,GGXCNL_NGDP,,False
ALB,1993,fiscal_balance_pct_gdp,GGXCNL_NGDP,,False
ALB,1994,fiscal_balance_pct_gdp,GGXCNL_NGDP,,False
ALB,1995,fiscal_balance_pct_gdp,GGXCNL_NGDP,,False
ALB,1996,fiscal_balance_pct_gdp,GGXCNL_NGDP,,False
ALB,1997,fiscal_balance_pct_gdp,GGXCNL_NGDP,-11.902,False
ALB,1998,fiscal_balance_pct_gdp,GGXCNL_NGDP,-9.926,False
ALB,1999,fiscal_balance_pct_gdp,GGXCNL_NGDP,-8.841,False
ALB,2000,fiscal_balance_pct_gdp,GGXCNL_NGDP,-7.772,False
ALB,2001,fiscal_balance_pct_gdp,GGXCNL_NGDP,-6.837,False
ALB,2002,fiscal_balance_pct_gdp,GGXCNL_NGDP,-6.212,False
ALB,2003,fiscal_balance_pct_gdp,GGXCNL_NGDP,-5.006,False
ALB,2004,fiscal_balance_pct_gdp,GGXCNL_NGDP,-5.163,False
ALB,2005,fiscal_balance_pct_gdp,GGXCNL_NGDP,-3.458,False
ALB,2006,fiscal_balance_pct_gdp,GGXCNL_NGDP,-3.263,False
ALB,2007,fiscal_balance_pct_gdp,GGXCNL_NGDP,-3.179,False
ALB,2008,fiscal_balance_pct_gdp,GGXCNL_NGDP,-4.884,False
ALB,2009,fiscal_balance_pct_gdp,GGXCNL_NGDP,-6.586,False
ALB,2010,fiscal_balance_pct_gdp,GGXCNL_NGDP,-3.52,False
ALB,2011,fiscal_balance_pct_gdp,GGXCNL_NGDP,-3.516,False
ALB,2012,fiscal_balance_pct_gdp,GGXCNL_NGDP,-3.441,False
ALB,2013,fiscal_balance_pct_gdp,GGXCNL_NGDP,-5.215,False
ALB,2014,fiscal_balance_pct_gdp,GGXCNL_NGDP,-5.458,False
ALB,2015,fiscal_balance_pct_gdp,GGXCNL_NGDP,-4.318,False
ALB,2016,fiscal_balance_pct_gdp,GGXCNL_NGDP,-1.498,False
ALB,1990,gdp_growth_pct,NGDP_RPCH,-10.0,False
ALB,1991,gdp_growth_pct,NGDP_RPCH,-28.0,False
ALB,1992,gdp_growth_pct,NGDP_RPCH,-7.2,False
ALB,1993,gdp_growth_pct,NGDP_RPCH,9.6,False
ALB,1994,gdp_growth_pct,NGDP_RPCH,9.4,False
ALB,1995,gdp_growth_pct,NGDP_RPCH,8.9,False
ALB,1996,gdp_growth_pct,NGDP_RPCH,9.1,False
ALB,1997,gdp_growth_pct,NGDP_RPCH,-10.924,False
ALB,1998,gdp_growth_pct,NGDP_RPCH,8.829,False
ALB,1999,gdp_growth_pct,NGDP_RPCH,12.891,False
ALB,2000,gdp_growth_pct,NGDP_RPCH,6.946,False
ALB,2001,gdp_growth_pct,NGDP_RPCH,8.293,False
ALB,2002,gdp_growth_pct,NGDP_RPCH,4.537,False
ALB,2003,gdp_growth_pct,NGDP_RPCH,5.529,False
ALB,2004,gdp_growth_pct,NGDP_RPCH,5.515,False
ALB,2005,gdp_growth_pct,NGDP_RPCH,5.526,False
ALB,2006,gdp_growth_pct,NGDP_RPCH,5.903,False
ALB,2007,gdp_growth_pct,NGDP_RPCH,5.983,False
ALB,2008,gdp_growth_pct,NGDP_RPCH,7.5,False
ALB,2009,gdp_growth_pct,NGDP_RPCH,3.354,False
ALB,2010,gdp_growth_pct,NGDP_RPCH,3.707,False
ALB,2011,gdp_growth_pct,NGDP_RPCH,2.545,False
ALB,2012,gdp_growth_pct,NGDP_RPCH,1.418,False
ALB,2013,gdp_growth_pct,NGDP_RPCH,1.002,False
ALB,2014,gdp_growth_pct,NGDP_RPCH,1.774,False
ALB,2015,gdp_growth_pct,NGDP_RPCH,2.219,False
ALB,2016,gdp_growth_pct,NGDP_RPCH,3.315,False
ALB,1990,gdp_usd_bn,NGDPD,2.221,False
ALB,1991,gdp_usd_bn,NGDPD,1.333,False
ALB,1992,gdp_usd_bn,NGDPD,0.843,False
ALB,1993,gdp_usd_bn,NGDPD,1.461,False
ALB,1994,gdp_usd_bn,NGDPD,2.361,False
ALB,1995,gdp_usd_bn,NGDPD,2.882,False
ALB,1996,gdp_usd_bn,NGDPD,3.2,False
ALB,1997,gdp_usd_bn,NGDPD,2.225,False
ALB,1998,gdp_usd_bn,NGDPD,2.555,False
ALB,1999,gdp_usd_bn,NGDPD,3.226,False
ALB,2000,gdp_usd_bn,NGDPD,3.488,False
