iso3,date,year,month,dep_1m,dep_mean_3m,dep_vol_3m,dep_cum_3m,dep_mean_6m,dep_vol_6m,dep_cum_6m,dep_mean_12m,dep_vol_12m,dep_cum_12m,dep_skew_6m,dep_kurt_6m,dep_max_6m,dep_es90_6m,dep_skew_12m,dep_kurt_12m,dep_max_12m,dep_es90_12m,extreme_count_3m,extreme_count_6m,extreme_count_12m
ARG,1995-02-28,1995,2,0.0,0.00043376382627403334,0.0004046382750183743,0.0013016921998596498,8.348187978701667e-05,0.0005460297744375602,0.0005002501250623848,4.1824440164749855e-05,0.0005653296726288147,0.0005002501250621627,-0.46146389658255105,0.9289301190106158,0.0008010413537598,0.0008010413537598,-0.1887131499739553,0.4707288113477248,0.00100150225338,0.0009012718035699,0.0,0.0,0.0
ARG,1995-03-31,1995,3,0.0,0.00016675004168743333,0.00028881954446488366,0.0005002501250623848,8.348187978701667e-05,0.0005460297744375602,0.0005002501250623848,4.1824440164749855e-05,0.0005653296726288147,0.0005002501250621627,-0.46146389658255105,0.9289301190106158,0.0008010413537598,0.0008010413537598,-0.1887131499739553,0.4707288113477248,0.00100150225338,0.0009012718035699,0.0,0.0,0.0
ARG,1995-04-30,1995,4,0.0,0.0,7.525931408558966e-09,0.0,8.348187978701667e-05,0.0005460297744375602,0.0005002501250623848,0.0001251994610085082,0.0004619588550056633,0.001502253380069929,-0.46146389658255105,0.9289301190106158,0.0008010413537598,0.0008010413537598,0.24973762784266876,1.3832495533656017,0.00100150225338,0.0009012718035699,0.0,0.0,0.0
ARG,1995-05-31,1995,5,0.0,0.0,7.525931408558966e-09,0.0,0.00021688191313701667,0.00034919646406639135,0.0013016921998596498,0.0001251994610085082,0.0004619588550056633,0.001502253380069929,1.2772715982150553,0.22858905452185868,0.0008010413537598,0.0008010413537598,0.24973762784266876,1.3832495533656017,0.00100150225338,0.0009012718035699,0.0,0.0,0.0
ARG,1995-06-30,1995,6,0.0,0.0,7.525931408558966e-09,0.0,8.337502084371667e-05,0.00020422625836102136,0.0005002501250623848,0.0001251994610085082,0.0004619588550056633,0.001502253380069929,2.4495577811769453,8.362292249745114,0.0005002501250623,0.0005002501250623,0.24973762784266876,1.3832495533656017,0.00100150225338,0.0009012718035699,0.0,0.0,0.0
ARG,1995-07-31,1995,7,0.0,0.0,7.525931408558966e-09,0.0,0.0,0.0,0.0,0.0001251994610085082,0.0004619588550056633,0.001502253380069929,0.0,-3.0,0.0,0.0,0.24973762784266876,1.3832495533656017,0.00100150225338,0.0009012718035699,0.0,0.0,0.0
ARG,1995-08-31,1995,8,0.0,0.0,7.525931408558966e-09,0.0,0.0,0.0,0.0,4.17409398935082e-05,0.0003707057452356421,0.0005002501250623848,0.0,-3.0,0.0,0.0,-0.13649102880210404,3.401265843567609,0.0008010413537598,0.00065064573941105,0.0,0.0,0.0
ARG,1995-09-30,1995,9,0.0,0.0,7.525931408558966e-09,0.0,0.0,0.0,0.0,4.17409398935082e-05,0.0003707057452356421,0.0005002501250623848,0.0,-3.0,0.0,0.0,-0.13649102880210404,3.401265843567609,0.0008010413537598,0.00065064573941105,0.0,0.0,0.0
ARG,1995-10-31,1995,10,0.0,0.0,7.525931408558966e-09,0.0,0.0,0.0,0.0,4.17409398935082e-05,0.0003707057452356421,0.0005002501250623848,0.0,-3.0,0.0,0.0,-0.13649102880210404,3.401265843567609,0.0008010413537598,0.00065064573941105,0.0,0.0,0.0
ARG,1995-11-30,1995,11,0.0,0.0,7.525931408558966e-09,0.0,0.0,0.0,0.0,0.00010844095656850819,0.0002612564300658307,0.0013016921998596498,0.0,-3.0,0.0,0.0,2.3225181761963034,4.980184424271579,0.0008010413537598,0.00065064573941105,0.0,0.0,0.0
ARG,1995-12-31,1995,12,0.0,0.0,7.525931408558966e-09,0.0,0.0,0.0,0.0,4.16875104218582e-05,0.00014440977200649253,0.0005002501250623848,0.0,-3.0,0.0,0.0,3.464324234239365,16.141232811026313,0.0005002501250623,4.168751042185833e-05,0.0,0.0,0.0
ARG,1996-01-31,1996,1,0.0,0.0,7.525931408558966e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,1996-02-29,1996,2,0.0,0.0,7.525931408558966e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,1996-03-31,1996,3,0.0,0.0,7.525931408558966e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,1996-04-30,1996,4,-0.0004999999999999,-0.00016666666666663335,0.00028867513469289075,-0.0004999999999999449,-8.333333333331667e-05,0.0002041241452318907,-0.0004999999999999449,-4.166666666665847e-05,0.00014433756729737758,-0.0004999999999999449,-2.4494215618700306,8.367548846669921,0.0,0.0,-3.4638785752891135,16.150221459887902,0.0,0.0,0.0,0.0,0.0
ARG,1996-05-31,1996,5,0.0,-0.00016666666666663335,0.00028867513469289075,-0.0004999999999999449,-8.333333333331667e-05,0.0002041241452318907,-0.0004999999999999449,-4.166666666665847e-05,0.00014433756729737758,-0.0004999999999999449,-2.4494215618700306,8.367548846669925,0.0,0.0,-3.4638785752891135,16.150221459887902,0.0,0.0,0.0,0.0,0.0
ARG,1996-06-30,1996,6,0.0,-0.00016666666666663335,0.00028867513469289075,-0.0004999999999999449,-8.333333333331667e-05,0.0002041241452318907,-0.0004999999999999449,-4.166666666665847e-05,0.00014433756729737758,-0.0004999999999999449,-2.4494215618700306,8.367548846669925,0.0,0.0,-3.4638785752891135,16.150221459887902,0.0,0.0,0.0,0.0,0.0
ARG,1996-07-31,1996,7,0.0,0.0,7.525933266951527e-09,0.0,-8.333333333331667e-05,0.0002041241452318907,-0.0004999999999999449,-4.166666666665847e-05,0.00014433756729737758,-0.0004999999999999449,-2.4494215618700306,8.367548846669925,0.0,0.0,-3.4638785752891135,16.150221459887902,0.0,0.0,0.0,0.0,0.0
ARG,1996-08-31,1996,8,0.0,0.0,7.525933266951527e-09,0.0,-8.333333333331667e-05,0.0002041241452318907,-0.0004999999999999449,-4.166666666665847e-05,0.00014433756729737758,-0.0004999999999999449,-2.4494215618700306,8.367548846669925,0.0,0.0,-3.4638785752891135,16.150221459887902,0.0,0.0,0.0,0.0,0.0
ARG,1996-09-30,1996,9,0.0,0.0,7.525933266951527e-09,0.0,-8.333333333331667e-05,0.0002041241452318907,-0.0004999999999999449,-4.166666666665847e-05,0.00014433756729737758,-0.0004999999999999449,-2.4494215618700306,8.367548846669921,0.0,0.0,-3.4638785752891135,16.150221459887902,0.0,0.0,0.0,0.0,0.0
ARG,1996-10-31,1996,10,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,-4.166666666665847e-05,0.00014433756729737758,-0.0004999999999999449,0.0,-3.0,0.0,0.0,-3.4638785752891135,16.150221459887902,0.0,0.0,0.0,0.0,0.0
ARG,1996-11-30,1996,11,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,-4.166666666665847e-05,0.00014433756729737758,-0.0004999999999999449,0.0,-3.0,0.0,0.0,-3.4638785752891135,16.150221459887902,0.0,0.0,0.0,0.0,0.0
ARG,1996-12-31,1996,12,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,-4.166666666665847e-05,0.00014433756729737758,-0.0004999999999999449,0.0,-3.0,0.0,0.0,-3.4638785752891135,16.150221459887902,0.0,0.0,0.0,0.0,0.0
ARG,1997-01-31,1997,1,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,-4.166666666665847e-05,0.00014433756729737758,-0.0004999999999999449,0.0,-3.0,0.0,0.0,-3.4638785752891135,16.150221459887902,0.0,0.0,0.0,0.0,0.0
ARG,1997-02-28,1997,2,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,-4.166666666665847e-05,0.00014433756729737758,-0.0004999999999999449,0.0,-3.0,0.0,0.0,-3.4638785752891135,16.150221459887902,0.0,0.0,0.0,0.0,0.0
ARG,1997-03-31,1997,3,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,-4.166666666665847e-05,0.00014433756729737758,-0.0004999999999999449,0.0,-3.0,0.0,0.0,-3.4638785752891135,16.150221459887902,0.0,0.0,0.0,0.0,0.0
ARG,1997-04-30,1997,4,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,1997-05-31,1997,5,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,1997-06-30,1997,6,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,1997-07-31,1997,7,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,1997-08-31,1997,8,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,1997-09-30,1997,9,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,1997-10-31,1997,10,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,1997-11-30,1997,11,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,1997-12-31,1997,12,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,1998-01-31,1998,1,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,1998-02-28,1998,2,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,1998-03-31,1998,3,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,1998-04-30,1998,4,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,1998-05-31,1998,5,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,1998-06-30,1998,6,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,1998-07-31,1998,7,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,1998-08-31,1998,8,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,1998-09-30,1998,9,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,1998-10-31,1998,10,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,1998-11-30,1998,11,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,1998-12-31,1998,12,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,1999-01-31,1999,1,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,1999-02-28,1999,2,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,1999-03-31,1999,3,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,1999-04-30,1999,4,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,1999-05-31,1999,5,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,1999-06-30,1999,6,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,1999-07-31,1999,7,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,1999-08-31,1999,8,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,1999-09-30,1999,9,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,1999-10-31,1999,10,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,1999-11-30,1999,11,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,1999-12-31,1999,12,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,2000-01-31,2000,1,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,2000-02-29,2000,2,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,2000-03-31,2000,3,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,2000-04-30,2000,4,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,2000-05-31,2000,5,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,2000-06-30,2000,6,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,2000-07-31,2000,7,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,2000-08-31,2000,8,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,2000-09-30,2000,9,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,2000-10-31,2000,10,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,2000-11-30,2000,11,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,2000-12-31,2000,12,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,2001-01-31,2001,1,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,2001-02-28,2001,2,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,2001-03-31,2001,3,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,2001-04-30,2001,4,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,2001-05-31,2001,5,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,2001-06-30,2001,6,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,2001-07-31,2001,7,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,2001-08-31,2001,8,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,2001-09-30,2001,9,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,2001-10-31,2001,10,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,2001-11-30,2001,11,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,2001-12-31,2001,12,0.0,0.0,7.525933266951527e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0
ARG,2002-01-31,2002,1,0.4007003501750874,0.1335667833916958,0.23134445503796414,0.4007003501750874,0.0667833916958479,0.16358523294725072,0.4007003501750874,0.03339169584792395,0.11567222751898201,0.4007003501750874,2.449489742783279,6.0000000000051115,0.4007003501750874,0.4007003501750874,3.464101615138121,12.000000000009052,0.4007003501750874,0.03339169584792395,1.0,1.0,1.0
ARG,2002-02-28,2002,2,0.5000000000000002,0.30023345005836255,0.2647077605857034,1.1010505252626315,0.15011672502918127,0.23467022982454208,1.1010505252626315,0.07505836251459064,0.17657233316431217,1.1010505252626315,1.045442043047288,-1.4120012683722192,0.5000000000000002,0.5000000000000002,2.121074689599569,3.1268707520682577,0.5000000000000002,0.4503501750875438,2.0,2.0,2.0
ARG,2002-03-31,2002,3,0.4047619047619049,0.4351540849789975,0.056194915940846066,1.9514757378689351,0.21757704248949875,0.24097898400734466,1.9514757378689351,0.10878852124474937,0.19825916508024902,1.9514757378689351,0.09274460888550881,-3.045521300828181,0.5000000000000002,0.5000000000000002,1.387104333647017,0.007373655530280606,0.5000000000000002,0.45238095238095255,3.0,3.0,3.0
