iso3,date,year,month,exchange_rate,currency
AGO,1990-01-31,1990,1,2.9918e-08,AOA
AGO,1990-02-28,1990,2,2.9918e-08,AOA
AGO,1990-03-31,1990,3,2.9918e-08,AOA
AGO,1990-04-30,1990,4,2.9918e-08,AOA
AGO,1990-05-31,1990,5,2.9918e-08,AOA
AGO,1990-06-30,1990,6,2.9918e-08,AOA
AGO,1990-07-31,1990,7,2.9918e-08,AOA
AGO,1990-08-31,1990,8,2.9918e-08,AOA
AGO,1990-09-30,1990,9,2.9918e-08,AOA
AGO,1990-10-31,1990,10,2.9918e-08,AOA
AGO,1990-11-30,1990,11,2.9918e-08,AOA
AGO,1990-12-31,1990,12,2.9918e-08,AOA
AGO,1991-01-31,1991,1,2.9918e-08,AOA
AGO,1991-02-28,1991,2,2.9918e-08,AOA
AGO,1991-03-31,1991,3,5.9836e-08,AOA
AGO,1991-04-30,1991,4,5.9836e-08,AOA
AGO,1991-05-31,1991,5,5.9836e-08,AOA
AGO,1991-06-30,1991,6,5.9836e-08,AOA
AGO,1991-07-31,1991,7,6e-08,AOA
AGO,1991-08-31,1991,8,6e-08,AOA
AGO,1991-09-30,1991,9,6e-08,AOA
AGO,1991-10-31,1991,10,6e-08,AOA
AGO,1991-11-30,1991,11,9e-08,AOA
AGO,1991-12-31,1991,12,1.8e-07,AOA
AGO,1992-01-31,1992,1,1.8e-07,AOA
AGO,1992-02-29,1992,2,1.8e-07,AOA
AGO,1992-03-31,1992,3,1.8e-07,AOA
AGO,1992-04-30,1992,4,5.5e-07,AOA
AGO,1992-05-31,1992,5,5.5e-07,AOA
AGO,1992-06-30,1992,6,5.5e-07,AOA
AGO,1992-07-31,1992,7,5.5e-07,AOA
AGO,1992-08-31,1992,8,5.5e-07,AOA
AGO,1992-09-30,1992,9,5.5e-07,AOA
AGO,1992-10-31,1992,10,5.5e-07,AOA
AGO,1992-11-30,1992,11,5.5e-07,AOA
AGO,1992-12-31,1992,12,5.5e-07,AOA
AGO,1993-01-31,1993,1,5.507e-06,AOA
AGO,1993-02-28,1993,2,6.965e-06,AOA
AGO,1993-03-31,1993,3,4e-06,AOA
AGO,1993-04-30,1993,4,4e-06,AOA
AGO,1993-05-31,1993,5,4e-06,AOA
AGO,1993-06-30,1993,6,4e-06,AOA
AGO,1993-07-31,1993,7,4e-06,AOA
AGO,1993-08-31,1993,8,4e-06,AOA
AGO,1993-09-30,1993,9,4e-06,AOA
AGO,1993-10-31,1993,10,6.5e-06,AOA
AGO,1993-11-30,1993,11,6.5e-06,AOA
AGO,1993-12-31,1993,12,6.5e-06,AOA
AGO,1994-01-31,1994,1,6.5e-06,AOA
AGO,1994-02-28,1994,2,1.7836e-05,AOA
AGO,1994-03-31,1994,3,3.5e-05,AOA
AGO,1994-04-30,1994,4,6.7621e-05,AOA
AGO,1994-05-31,1994,5,7.3799e-05,AOA
AGO,1994-06-30,1994,6,0.000113488,AOA
AGO,1994-07-31,1994,7,0.000125104,AOA
AGO,1994-08-31,1994,8,0.000135316,AOA
AGO,1994-09-30,1994,9,0.000140473,AOA
AGO,1994-10-31,1994,10,0.000413372,AOA
AGO,1994-11-30,1994,11,0.000470296,AOA
AGO,1994-12-31,1994,12,0.000509262,AOA
AGO,1995-01-31,1995,1,0.000539827,AOA
AGO,1995-02-28,1995,2,0.000572507,AOA
AGO,1995-03-31,1995,3,0.000598857,AOA
AGO,1995-04-30,1995,4,0.000855777,AOA
AGO,1995-05-31,1995,5,0.002142647,AOA
AGO,1995-06-30,1995,6,0.002216915,AOA
AGO,1995-07-31,1995,7,0.002438,AOA
AGO,1995-08-31,1995,8,0.003224,AOA
AGO,1995-09-30,1995,9,0.005692,AOA
AGO,1995-10-31,1995,10,0.005692,AOA
AGO,1995-11-30,1995,11,0.005692,AOA
AGO,1995-12-31,1995,12,0.005692,AOA
AGO,1996-01-31,1996,1,0.005692,AOA
AGO,1996-02-29,1996,2,0.013057,AOA
AGO,1996-03-31,1996,3,0.038,AOA
AGO,1996-04-30,1996,4,0.046806,AOA
AGO,1996-05-31,1996,5,0.095702,AOA
AGO,1996-06-30,1996,6,0.161386,AOA
AGO,1996-07-31,1996,7,0.201994,AOA
AGO,1996-08-31,1996,8,0.201994,AOA
AGO,1996-09-30,1996,9,0.201994,AOA
AGO,1996-10-31,1996,10,0.201994,AOA
AGO,1996-11-30,1996,11,0.201994,AOA
AGO,1996-12-31,1996,12,0.201994,AOA
AGO,1997-01-31,1997,1,0.201994,AOA
AGO,1997-02-28,1997,2,0.201994,AOA
AGO,1997-03-31,1997,3,0.201994,AOA
AGO,1997-04-30,1997,4,0.201994,AOA
AGO,1997-05-31,1997,5,0.201994,AOA
AGO,1997-06-30,1997,6,0.201994,AOA
AGO,1997-07-31,1997,7,0.262376,AOA
AGO,1997-08-31,1997,8,0.262376,AOA
AGO,1997-09-30,1997,9,0.262376,AOA
AGO,1997-10-31,1997,10,0.262376,AOA
AGO,1997-11-30,1997,11,0.262376,AOA
AGO,1997-12-31,1997,12,0.262376,AOA
AGO,1998-01-31,1998,1,0.262376,AOA
AGO,1998-02-28,1998,2,0.262376,AOA
AGO,1998-03-31,1998,3,0.262376,AOA
AGO,1998-04-30,1998,4,0.262376,AOA
AGO,1998-05-31,1998,5,0.262376,AOA
AGO,1998-06-30,1998,6,0.3096465,AOA
AGO,1998-07-31,1998,7,0.3889915,AOA
AGO,1998-08-31,1998,8,0.46388,AOA
AGO,1998-09-30,1998,9,0.5780785,AOA
AGO,1998-10-31,1998,10,0.6145,AOA
AGO,1998-11-30,1998,11,0.6145,AOA
AGO,1998-12-31,1998,12,0.6965,AOA
AGO,1999-01-31,1999,1,0.6965,AOA
AGO,1999-02-28,1999,2,0.6965,AOA
AGO,1999-03-31,1999,3,0.6965,AOA
AGO,1999-04-30,1999,4,0.6965,AOA
AGO,1999-05-31,1999,5,1.959392,AOA
AGO,1999-06-30,1999,6,2.282044,AOA
AGO,1999-07-31,1999,7,2.993337,AOA
AGO,1999-08-31,1999,8,3.877636,AOA
AGO,1999-09-30,1999,9,5.843854,AOA
AGO,1999-10-31,1999,10,5.311494,AOA
AGO,1999-11-30,1999,11,5.35384,AOA
AGO,1999-12-31,1999,12,5.57992,AOA
AGO,2000-01-31,2000,1,5.89339,AOA
AGO,2000-02-29,2000,2,5.89299,AOA
AGO,2000-03-31,2000,3,5.96539,AOA
AGO,2000-04-30,2000,4,6.71496,AOA
AGO,2000-05-31,2000,5,8.54679,AOA
AGO,2000-06-30,2000,6,10.27525,AOA
AGO,2000-07-31,2000,7,11.27282,AOA
AGO,2000-08-31,2000,8,12.44799,AOA
AGO,2000-09-30,2000,9,13.06801,AOA
AGO,2000-10-31,2000,10,13.84551,AOA
AGO,2000-11-30,2000,11,15.03937,AOA
AGO,2000-12-31,2000,12,16.81784,AOA
AGO,2001-01-31,2001,1,18.82868,AOA
AGO,2001-02-28,2001,2,19.60527,AOA
AGO,2001-03-31,2001,3,19.48234,AOA
AGO,2001-04-30,2001,4,19.46474,AOA
AGO,2001-05-31,2001,5,19.62864,AOA
AGO,2001-06-30,2001,6,20.25669,AOA
AGO,2001-07-31,2001,7,20.93542,AOA
AGO,2001-08-31,2001,8,22.35291,AOA
AGO,2001-09-30,2001,9,24.07669,AOA
AGO,2001-10-31,2001,10,26.40577,AOA
AGO,2001-11-30,2001,11,28.4663,AOA
AGO,2001-12-31,2001,12,31.94936,AOA
AGO,2002-01-31,2002,1,33.88372,AOA
AGO,2002-02-28,2002,2,35.52961,AOA
AGO,2002-03-31,2002,3,37.06737,AOA
AGO,2002-04-30,2002,4,38.9194,AOA
AGO,2002-05-31,2002,5,41.01852,AOA
AGO,2002-06-30,2002,6,43.51871,AOA
AGO,2002-07-31,2002,7,45.53351,AOA
AGO,2002-08-31,2002,8,47.31401,AOA
AGO,2002-09-30,2002,9,47.50084,AOA
AGO,2002-10-31,2002,10,51.69648,AOA
AGO,2002-11-30,2002,11,55.0494,AOA
AGO,2002-12-31,2002,12,58.66637,AOA
AGO,2003-01-31,2003,1,62.92152,AOA
AGO,2003-02-28,2003,2,66.20269,AOA
AGO,2003-03-31,2003,3,68.62097,AOA
AGO,2003-04-30,2003,4,71.59521,AOA
AGO,2003-05-31,2003,5,74.69804,AOA
AGO,2003-06-30,2003,6,78.51422,AOA
AGO,2003-07-31,2003,7,83.50914,AOA
AGO,2003-08-31,2003,8,84.69347,AOA
AGO,2003-09-30,2003,9,79.2534,AOA
AGO,2003-10-31,2003,10,78.60253,AOA
AGO,2003-11-30,2003,11,77.95622,AOA
AGO,2003-12-31,2003,12,79.08149,AOA
AGO,2004-01-31,2004,1,80.31782,AOA
AGO,2004-02-29,2004,2,79.95817,AOA
AGO,2004-03-31,2004,3,80.8565,AOA
AGO,2004-04-30,2004,4,81.89668,AOA
AGO,2004-05-31,2004,5,82.59716,AOA
AGO,2004-06-30,2004,6,83.55857,AOA
AGO,2004-07-31,2004,7,85.91657,AOA
AGO,2004-08-31,2004,8,85.34061,AOA
AGO,2004-09-30,2004,9,86.90475,AOA
AGO,2004-10-31,2004,10,87.17367,AOA
AGO,2004-11-30,2004,11,86.68432,AOA
AGO,2004-12-31,2004,12,85.98779,AOA
AGO,2005-01-31,2005,1,87.19361,AOA
AGO,2005-02-28,2005,2,87.0304,AOA
AGO,2005-03-31,2005,3,87.11391,AOA
AGO,2005-04-30,2005,4,88.01668,AOA
AGO,2005-05-31,2005,5,88.97667,AOA
AGO,2005-06-30,2005,6,89.18365,AOA
AGO,2005-07-31,2005,7,89.19818,AOA
AGO,2005-08-31,2005,8,89.19891,AOA
AGO,2005-09-30,2005,9,89.20584,AOA
AGO,2005-10-31,2005,10,87.62896,AOA
AGO,2005-11-30,2005,11,80.76738,AOA
AGO,2005-12-31,2005,12,80.77951,AOA
AGO,2006-01-31,2006,1,80.34834,AOA
AGO,2006-02-28,2006,2,80.35615,AOA
AGO,2006-03-31,2006,3,80.35827,AOA
AGO,2006-04-30,2006,4,80.367785,AOA
AGO,2006-05-31,2006,5,80.36519,AOA
AGO,2006-06-30,2006,6,80.37364,AOA
AGO,2006-07-31,2006,7,80.37487,AOA
AGO,2006-08-31,2006,8,80.36901,AOA
AGO,2006-09-30,2006,9,80.36934,AOA
AGO,2006-10-31,2006,10,80.37569,AOA
AGO,2006-11-30,2006,11,80.213425,AOA
AGO,2006-12-31,2006,12,80.26442,AOA
AGO,2007-01-31,2007,1,80.27685,AOA
AGO,2007-02-28,2007,2,79.96742,AOA
AGO,2007-03-31,2007,3,79.96517,AOA
AGO,2007-04-30,2007,4,78.815,AOA
AGO,2007-05-31,2007,5,74.97,AOA
AGO,2007-06-30,2007,6,74.971,AOA
AGO,2007-07-31,2007,7,74.97,AOA
AGO,2007-08-31,2007,8,74.973,AOA
AGO,2007-09-30,2007,9,74.986,AOA
AGO,2007-10-31,2007,10,75.0003,AOA
AGO,2007-11-30,2007,11,75.015,AOA
AGO,2007-12-31,2007,12,75.023,AOA
AGO,2008-01-31,2008,1,75.037,AOA
AGO,2008-02-29,2008,2,75.038,AOA
AGO,2008-03-31,2008,3,75.063,AOA
AGO,2008-04-30,2008,4,75.019,AOA
AGO,2008-05-31,2008,5,75.009,AOA
AGO,2008-06-30,2008,6,75.022,AOA
AGO,2008-07-31,2008,7,75.016,AOA
AGO,2008-08-31,2008,8,75.025,AOA
AGO,2008-09-30,2008,9,75.026,AOA
AGO,2008-10-31,2008,10,75.029,AOA
AGO,2008-11-30,2008,11,75.025,AOA
AGO,2008-12-31,2008,12,75.169,AOA
AGO,2009-01-31,2009,1,75.319,AOA
AGO,2009-02-28,2009,2,75.724,AOA
AGO,2009-03-31,2009,3,75.488,AOA
AGO,2009-04-30,2009,4,77.806,AOA
AGO,2009-05-31,2009,5,77.806,AOA
AGO,2009-06-30,2009,6,77.806,AOA
AGO,2009-07-31,2009,7,77.806,AOA
AGO,2009-08-31,2009,8,77.806,AOA
AGO,2009-09-30,2009,9,77.806,AOA
AGO,2009-10-31,2009,10,84.261,AOA
AGO,2009-11-30,2009,11,87.947,AOA
AGO,2009-12-31,2009,12,89.398,AOA
AGO,2010-01-31,2010,1,90.164,AOA
AGO,2010-02-28,2010,2,90.393,AOA
AGO,2010-03-31,2010,3,92.861,AOA
AGO,2010-04-30,2010,4,93.485,AOA
AGO,2010-05-31,2010,5,92.582,AOA
AGO,2010-06-30,2010,6,92.573,AOA
AGO,2010-07-31,2010,7,92.572,AOA
AGO,2010-08-31,2010,8,90.0175,AOA
AGO,2010-09-30,2010,9,91.802,AOA
AGO,2010-10-31,2010,10,92.381,AOA
AGO,2010-11-30,2010,11,92.274,AOA
AGO,2010-12-31,2010,12,92.643,AOA
AGO,2011-01-31,2011,1,95.272,AOA
AGO,2011-02-28,2011,2,93.265,AOA
AGO,2011-03-31,2011,3,93.27,AOA
AGO,2011-04-30,2011,4,93.277,AOA
AGO,2011-05-31,2011,5,93.2825,AOA
AGO,2011-06-30,2011,6,93.304,AOA
AGO,2011-07-31,2011,7,93.318,AOA
AGO,2011-08-31,2011,8,93.442,AOA
AGO,2011-09-30,2011,9,94.697,AOA
AGO,2011-10-31,2011,10,94.997,AOA
AGO,2011-11-30,2011,11,95.213,AOA
AGO,2011-12-31,2011,12,95.272,AOA
AGO,2012-01-31,2012,1,95.8258852052239,AOA
AGO,2012-02-29,2012,2,95.299,AOA
AGO,2012-03-31,2012,3,95.311,AOA
AGO,2012-04-30,2012,4,95.324,AOA
AGO,2012-05-31,2012,5,95.338,AOA
AGO,2012-06-30,2012,6,95.352,AOA
AGO,2012-07-31,2012,7,95.369,AOA
AGO,2012-08-31,2012,8,95.386,AOA
AGO,2012-09-30,2012,9,95.403,AOA
AGO,2012-10-31,2012,10,95.442,AOA
AGO,2012-11-30,2012,11,95.544,AOA
AGO,2012-12-31,2012,12,95.8258852052239,AOA
AGO,2013-01-31,2013,1,95.94,AOA
AGO,2013-02-28,2013,2,95.962,AOA
AGO,2013-03-31,2013,3,95.9836393034826,AOA
AGO,2013-04-30,2013,4,96.0447983628162,AOA
AGO,2013-05-31,2013,5,96.1681791044776,AOA
AGO,2013-06-30,2013,6,96.3257860696517,AOA
AGO,2013-07-31,2013,7,95.9495,AOA
AGO,2013-08-31,2013,8,95.9096,AOA
AGO,2013-09-30,2013,9,96.7867,AOA
AGO,2013-10-31,2013,10,97.444,AOA
AGO,2013-11-30,2013,11,97.4221,AOA
AGO,2013-12-31,2013,12,97.5618643978926,AOA
AGO,2014-01-31,2014,1,97.620481334744,AOA
AGO,2014-02-28,2014,2,97.6073413427291,AOA
AGO,2014-03-31,2014,3,97.6115,AOA
AGO,2014-04-30,2014,4,97.6353,AOA
AGO,2014-05-31,2014,5,97.6564894010419,AOA
AGO,2014-06-30,2014,6,97.650787115,AOA
AGO,2014-07-31,2014,7,97.1878910309,AOA
AGO,2014-08-31,2014,8,97.7757803796,AOA
AGO,2014-09-30,2014,9,98.319,AOA
AGO,2014-10-31,2014,10,99.56,AOA
AGO,2014-11-30,2014,11,101.486469610297,AOA
AGO,2014-12-31,2014,12,102.863,AOA
AGO,2015-01-31,2015,1,104.170507244376,AOA
AGO,2015-02-28,2015,2,106.2755,AOA
AGO,2015-03-31,2015,3,107.991863094803,AOA
AGO,2015-04-30,2015,4,109.293068440945,AOA
AGO,2015-05-31,2015,5,110.287306930693,AOA
AGO,2015-06-30,2015,6,121.361,AOA
AGO,2015-07-31,2015,7,125.776,AOA
AGO,2015-08-31,2015,8,125.783212871287,AOA
AGO,2015-09-30,2015,9,135.304,AOA
AGO,2015-10-31,2015,10,135.308,AOA
AGO,2015-11-30,2015,11,135.312,AOA
AGO,2015-12-31,2015,12,135.315,AOA
AGO,2016-01-31,2016,1,155.616,AOA
AGO,2016-02-29,2016,2,158.945227722772,AOA
AGO,2016-03-31,2016,3,160.6685,AOA
AGO,2016-04-30,2016,4,165.881717821782,AOA
AGO,2016-05-31,2016,5,165.883707920792,AOA
AGO,2016-06-30,2016,6,165.885698019802,AOA
AGO,2016-07-31,2016,7,165.888683168317,AOA
AGO,2016-08-31,2016,8,165.889678217822,AOA
AGO,2016-09-30,2016,9,165.892663366337,AOA
AGO,2016-10-31,2016,10,165.896643564356,AOA
AGO,2016-11-30,2016,11,165.899628712871,AOA
AGO,2016-12-31,2016,12,165.902613861386,AOA
ALB,1992-01-31,1992,1,50.0,ALL
ALB,1992-02-29,1992,2,50.0,ALL
ALB,1992-03-31,1992,3,50.0,ALL
ALB,1992-04-30,1992,4,50.0,ALL
ALB,1992-05-31,1992,5,50.0,ALL
ALB,1992-06-30,1992,6,50.0,ALL
ALB,1992-07-31,1992,7,106.5,ALL
ALB,1992-08-31,1992,8,91.4,ALL
ALB,1992-09-30,1992,9,97.0,ALL
ALB,1992-10-31,1992,10,96.3,ALL
ALB,1992-11-30,1992,11,97.9,ALL
ALB,1992-12-31,1992,12,102.9,ALL
ALB,1993-01-31,1993,1,107.0,ALL
ALB,1993-02-28,1993,2,106.0,ALL
ALB,1993-03-31,1993,3,107.0,ALL
ALB,1993-04-30,1993,4,103.0,ALL
ALB,1993-05-31,1993,5,105.63,ALL
ALB,1993-06-30,1993,6,105.5,ALL
ALB,1993-07-31,1993,7,104.48,ALL
ALB,1993-08-31,1993,8,100.01,ALL
ALB,1993-09-30,1993,9,98.01,ALL
ALB,1993-10-31,1993,10,96.55,ALL
ALB,1993-11-30,1993,11,95.4,ALL
ALB,1993-12-31,1993,12,98.7,ALL
ALB,1994-01-31,1994,1,100.7,ALL
ALB,1994-02-28,1994,2,101.5,ALL
ALB,1994-03-31,1994,3,100.52,ALL
ALB,1994-04-30,1994,4,100.6,ALL
ALB,1994-05-31,1994,5,98.85,ALL
ALB,1994-06-30,1994,6,93.26,ALL
ALB,1994-07-31,1994,7,90.43,ALL
ALB,1994-08-31,1994,8,86.21,ALL
ALB,1994-09-30,1994,9,84.72,ALL
ALB,1994-10-31,1994,10,88.72,ALL
ALB,1994-11-30,1994,11,94.63,ALL
ALB,1994-12-31,1994,12,95.59,ALL
ALB,1995-01-31,1995,1,94.26,ALL
ALB,1995-02-28,1995,2,92.69,ALL
ALB,1995-03-31,1995,3,93.27,ALL
ALB,1995-04-30,1995,4,92.65,ALL
ALB,1995-05-31,1995,5,92.57,ALL
ALB,1995-06-30,1995,6,91.71,ALL
ALB,1995-07-31,1995,7,90.32,ALL
ALB,1995-08-31,1995,8,92.75,ALL
ALB,1995-09-30,1995,9,93.32,ALL
ALB,1995-10-31,1995,10,91.35,ALL
ALB,1995-11-30,1995,11,94.22,ALL
ALB,1995-12-31,1995,12,94.24,ALL
ALB,1996-01-31,1996,1,97.19,ALL
ALB,1996-02-29,1996,2,97.82,ALL
ALB,1996-03-31,1996,3,100.52,ALL
ALB,1996-04-30,1996,4,104.64,ALL
ALB,1996-05-31,1996,5,109.35,ALL
ALB,1996-06-30,1996,6,111.71,ALL
ALB,1996-07-31,1996,7,111.21,ALL
ALB,1996-08-31,1996,8,108.03,ALL
ALB,1996-09-30,1996,9,107.79,ALL
ALB,1996-10-31,1996,10,104.91,ALL
ALB,1996-11-30,1996,11,100.41,ALL
ALB,1996-12-31,1996,12,103.07,ALL
ALB,1997-01-31,1997,1,128.08,ALL
ALB,1997-02-28,1997,2,144.13,ALL
ALB,1997-03-31,1997,3,148.5,ALL
ALB,1997-04-30,1997,4,148.33,ALL
ALB,1997-05-31,1997,5,175.1,ALL
ALB,1997-06-30,1997,6,178.74,ALL
ALB,1997-07-31,1997,7,145.17,ALL
ALB,1997-08-31,1997,8,155.69,ALL
ALB,1997-09-30,1997,9,147.4,ALL
ALB,1997-10-31,1997,10,143.71,ALL
ALB,1997-11-30,1997,11,144.58,ALL
ALB,1997-12-31,1997,12,149.14,ALL
ALB,1998-01-31,1998,1,152.89,ALL
ALB,1998-02-28,1998,2,158.51,ALL
ALB,1998-03-31,1998,3,160.17,ALL
ALB,1998-04-30,1998,4,158.23,ALL
ALB,1998-05-31,1998,5,154.21,ALL
ALB,1998-06-30,1998,6,152.75,ALL
ALB,1998-07-31,1998,7,148.16,ALL
ALB,1998-08-31,1998,8,149.92,ALL
ALB,1998-09-30,1998,9,146.16,ALL
ALB,1998-10-31,1998,10,141.09,ALL
ALB,1998-11-30,1998,11,141.21,ALL
ALB,1998-12-31,1998,12,140.58,ALL
ALB,1999-01-31,1999,1,139.6,ALL
ALB,1999-02-28,1999,2,141.1,ALL
ALB,1999-03-31,1999,3,147.67,ALL
ALB,1999-04-30,1999,4,144.15,ALL
ALB,1999-05-31,1999,5,139.95,ALL
ALB,1999-06-30,1999,6,136.88,ALL
ALB,1999-07-31,1999,7,135.5,ALL
ALB,1999-08-31,1999,8,135.7,ALL
ALB,1999-09-30,1999,9,134.1,ALL
ALB,1999-10-31,1999,10,133.93,ALL
ALB,1999-11-30,1999,11,135.48,ALL
ALB,1999-12-31,1999,12,135.12,ALL
ALB,2000-01-31,2000,1,139.67,ALL
ALB,2000-02-29,2000,2,139.97,ALL
ALB,2000-03-31,2000,3,141.05,ALL
ALB,2000-04-30,2000,4,144.82,ALL
ALB,2000-05-31,2000,5,144.11,ALL
ALB,2000-06-30,2000,6,139.62,ALL
ALB,2000-07-31,2000,7,141.48,ALL
ALB,2000-08-31,2000,8,147.01,ALL
ALB,2000-09-30,2000,9,146.95,ALL
ALB,2000-10-31,2000,10,149.95,ALL
ALB,2000-11-30,2000,11,149.36,ALL
ALB,2000-12-31,2000,12,142.64,ALL
ALB,2001-01-31,2001,1,142.43,ALL
ALB,2001-02-28,2001,2,143.25,ALL
ALB,2001-03-31,2001,3,146.86,ALL
ALB,2001-04-30,2001,4,145.01,ALL
ALB,2001-05-31,2001,5,149.04,ALL
ALB,2001-06-30,2001,6,148.58,ALL
ALB,2001-07-31,2001,7,145.39,ALL
ALB,2001-08-31,2001,8,142.93,ALL
ALB,2001-09-30,2001,9,141.65,ALL
ALB,2001-10-31,2001,10,140.85,ALL
ALB,2001-11-30,2001,11,138.81,ALL
ALB,2001-12-31,2001,12,136.55,ALL
ALB,2002-01-31,2002,1,142.68,ALL
ALB,2002-02-28,2002,2,140.75,ALL
ALB,2002-03-31,2002,3,143.81,ALL
ALB,2002-04-30,2002,4,144.87,ALL
ALB,2002-05-31,2002,5,146.08,ALL
ALB,2002-06-30,2002,6,139.75,ALL
ALB,2002-07-31,2002,7,138.16,ALL
ALB,2002-08-31,2002,8,140.1,ALL
ALB,2002-09-30,2002,9,138.89,ALL
ALB,2002-10-31,2002,10,138.14,ALL
ALB,2002-11-30,2002,11,137.88,ALL
ALB,2002-12-31,2002,12,133.74,ALL
ALB,2003-01-31,2003,1,130.51,ALL
ALB,2003-02-28,2003,2,129.98,ALL
ALB,2003-03-31,2003,3,129.19,ALL
ALB,2003-04-30,2003,4,126.29,ALL
ALB,2003-05-31,2003,5,118.37,ALL
ALB,2003-06-30,2003,6,118.47,ALL
ALB,2003-07-31,2003,7,119.62,ALL
ALB,2003-08-31,2003,8,123.94,ALL
ALB,2003-09-30,2003,9,118.1,ALL
ALB,2003-10-31,2003,10,116.01,ALL
ALB,2003-11-30,2003,11,113.66,ALL
ALB,2003-12-31,2003,12,106.58,ALL
ALB,2004-01-31,2004,1,107.27,ALL
ALB,2004-02-29,2004,2,105.74,ALL
ALB,2004-03-31,2004,3,106.51,ALL
ALB,2004-04-30,2004,4,106.9,ALL
ALB,2004-05-31,2004,5,104.51,ALL
ALB,2004-06-30,2004,6,106.6,ALL
ALB,2004-07-31,2004,7,103.99,ALL
ALB,2004-08-31,2004,8,103.83,ALL
ALB,2004-09-30,2004,9,101.22,ALL
ALB,2004-10-31,2004,10,99.32,ALL
ALB,2004-11-30,2004,11,96.97,ALL
ALB,2004-12-31,2004,12,92.64,ALL
ALB,2005-01-31,2005,1,96.87,ALL
ALB,2005-02-28,2005,2,96.01,ALL
ALB,2005-03-31,2005,3,97.15,ALL
ALB,2005-04-30,2005,4,96.41,ALL
ALB,2005-05-31,2005,5,100.08,ALL
ALB,2005-06-30,2005,6,102.76,ALL
ALB,2005-07-31,2005,7,100.45,ALL
ALB,2005-08-31,2005,8,100.84,ALL
ALB,2005-09-30,2005,9,102.58,ALL
ALB,2005-10-31,2005,10,101.99,ALL
ALB,2005-11-30,2005,11,104.26,ALL
ALB,2005-12-31,2005,12,103.58,ALL
ALB,2006-01-31,2006,1,102.0,ALL
ALB,2006-02-28,2006,2,103.12,ALL
ALB,2006-03-31,2006,3,101.53,ALL
ALB,2006-04-30,2006,4,98.0,ALL
ALB,2006-05-31,2006,5,95.84,ALL
ALB,2006-06-30,2006,6,97.08,ALL
ALB,2006-07-31,2006,7,95.68,ALL
ALB,2006-08-31,2006,8,95.59,ALL
ALB,2006-09-30,2006,9,97.07,ALL
ALB,2006-10-31,2006,10,97.33,ALL
ALB,2006-11-30,2006,11,94.13,ALL
ALB,2006-12-31,2006,12,94.14,ALL
ALB,2007-01-31,2007,1,96.37,ALL
ALB,2007-02-28,2007,2,95.55,ALL
ALB,2007-03-31,2007,3,94.98,ALL
ALB,2007-04-30,2007,4,93.01,ALL
ALB,2007-05-31,2007,5,92.45,ALL
ALB,2007-06-30,2007,6,90.52,ALL
ALB,2007-07-31,2007,7,88.85,ALL
ALB,2007-08-31,2007,8,90.44,ALL
ALB,2007-09-30,2007,9,86.88,ALL
ALB,2007-10-31,2007,10,84.93,ALL
ALB,2007-11-30,2007,11,82.0,ALL
ALB,2007-12-31,2007,12,82.89,ALL
ALB,2008-01-31,2008,1,82.61,ALL
ALB,2008-02-29,2008,2,82.58,ALL
ALB,2008-03-31,2008,3,78.29,ALL
ALB,2008-04-30,2008,4,78.94,ALL
ALB,2008-05-31,2008,5,78.65,ALL
ALB,2008-06-30,2008,6,77.17,ALL
ALB,2008-07-31,2008,7,78.01,ALL
ALB,2008-08-31,2008,8,82.66,ALL
ALB,2008-09-30,2008,9,86.38,ALL
ALB,2008-10-31,2008,10,96.78,ALL
ALB,2008-11-30,2008,11,95.33,ALL
ALB,2008-12-31,2008,12,87.91,ALL
ALB,2009-01-31,2009,1,98.1,ALL
ALB,2009-02-28,2009,2,102.49,ALL
ALB,2009-03-31,2009,3,98.63,ALL
ALB,2009-04-30,2009,4,98.48,ALL
ALB,2009-05-31,2009,5,94.45,ALL
ALB,2009-06-30,2009,6,92.73,ALL
ALB,2009-07-31,2009,7,91.9,ALL
ALB,2009-08-31,2009,8,92.67,ALL
ALB,2009-09-30,2009,9,91.88,ALL
ALB,2009-10-31,2009,10,92.62,ALL
ALB,2009-11-30,2009,11,91.76,ALL
ALB,2009-12-31,2009,12,95.81,ALL
ALB,2010-01-31,2010,1,99.6,ALL
ALB,2010-02-28,2010,2,102.15,ALL
ALB,2010-03-31,2010,3,103.31,ALL
ALB,2010-04-30,2010,4,103.42,ALL
ALB,2010-05-31,2010,5,111.63,ALL
ALB,2010-06-30,2010,6,111.44,ALL
ALB,2010-07-31,2010,7,105.03,ALL
ALB,2010-08-31,2010,8,108.13,ALL
ALB,2010-09-30,2010,9,101.46,ALL
ALB,2010-10-31,2010,10,100.23,ALL
ALB,2010-11-30,2010,11,106.49,ALL
ALB,2010-12-31,2010,12,104.0,ALL
ALB,2011-01-31,2011,1,102.16,ALL
ALB,2011-02-28,2011,2,101.25,ALL
ALB,2011-03-31,2011,3,99.04,ALL
ALB,2011-04-30,2011,4,95.9,ALL
ALB,2011-05-31,2011,5,98.58,ALL
ALB,2011-06-30,2011,6,97.68,ALL
ALB,2011-07-31,2011,7,98.16,ALL
ALB,2011-08-31,2011,8,97.28,ALL
ALB,2011-09-30,2011,9,104.19,ALL
ALB,2011-10-31,2011,10,101.24,ALL
ALB,2011-11-30,2011,11,105.23,ALL
ALB,2011-12-31,2011,12,107.54,ALL
